DD,MM,YYYY,HH_start,HH_end_1,solar_heat_production_Mwh,solar_radiation_Wh-sqm,HH_end_2,diff_HH_end_2-1,count_of_selcted,manipulated
8,7,2012,8,9,0.15,329,9,0,4521,
8,7,2012,9,10,3.49,508,10,0,4522,
8,7,2012,10,11,6.16,670,11,0,4523,
8,7,2012,11,12,7.96,802,12,0,4524,
8,7,2012,12,13,9.56,885,13,0,4525,
8,7,2012,13,14,8.24,857,14,0,4526,
8,7,2012,14,15,7.33,711,15,0,4527,
8,7,2012,15,16,4.41,612,16,0,4528,
8,7,2012,16,17,5.74,564,17,0,4529,
8,7,2012,17,18,2.88,401,18,0,4530,
8,7,2012,18,19,1.76,253,19,0,4531,
8,7,2012,19,20,0.58,117,20,0,4532,
8,7,2012,20,21,0.08,36,21,0,4533,
8,7,2012,21,22,0,4,22,0,4534,
8,7,2012,22,23,0,0,23,0,4535,
8,7,2012,23,24,0,0,24,0,4536,
9,7,2012,0,1,0,0,1,0,4537,
9,7,2012,1,2,0,0,2,0,4538,
9,7,2012,2,3,0,0,3,0,4539,
9,7,2012,3,4,0,0,4,0,4540,
9,7,2012,4,5,0,0,5,0,4541,
9,7,2012,5,6,0,9,6,0,4542,
9,7,2012,6,7,0,24,7,0,4543,
9,7,2012,7,8,0,63,8,0,4544,
9,7,2012,8,9,0.04,132,9,0,4545,
9,7,2012,9,10,0.52,265,10,0,4546,
9,7,2012,10,11,0.96,172,11,0,4547,
9,7,2012,11,12,0.22,132,12,0,4548,
9,7,2012,12,13,0.19,309,13,0,4549,
9,7,2012,13,14,0.59,136,14,0,4550,
9,7,2012,14,15,0.32,135,15,0,4551,
9,7,2012,15,16,0.29,153,16,0,4552,
9,7,2012,16,17,0.01,43,17,0,4553,
9,7,2012,17,18,0,54,18,0,4554,
9,7,2012,18,19,0,81,19,0,4555,
9,7,2012,19,20,0,63,20,0,4556,
9,7,2012,20,21,0,51,21,0,4557,
9,7,2012,21,22,0,32,22,0,4558,
9,7,2012,22,23,0,2,23,0,4559,
9,7,2012,23,24,0,0,24,0,4560,
10,7,2012,0,1,0,0,1,0,4561,
10,7,2012,1,2,0,0,2,0,4562,
10,7,2012,2,3,0,0,3,0,4563,
10,7,2012,3,4,0,0,4,0,4564,
10,7,2012,4,5,0,0,5,0,4565,
10,7,2012,5,6,0,4,6,0,4566,
10,7,2012,6,7,0,28,7,0,4567,
10,7,2012,7,8,0,49,8,0,4568,
10,7,2012,8,9,0,112,9,0,4569,
10,7,2012,9,10,0,122,10,0,4570,
10,7,2012,10,11,0.23,219,11,0,4571,
10,7,2012,11,12,0.37,256,12,0,4572,
10,7,2012,12,13,0.92,183,13,0,4573,
10,7,2012,13,14,0.35,152,14,0,4574,
10,7,2012,14,15,0.21,164,15,0,4575,
10,7,2012,15,16,0.37,153,16,0,4576,
10,7,2012,16,17,0.24,154,17,0,4577,
10,7,2012,17,18,0.02,97,18,0,4578,
10,7,2012,18,19,0,104,19,0,4579,
10,7,2012,19,20,0.02,124,20,0,4580,
10,7,2012,20,21,0,72,21,0,4581,
10,7,2012,21,22,0,16,22,0,4582,
10,7,2012,22,23,0,1,23,0,4583,
10,7,2012,23,24,0,0,24,0,4584,
11,7,2012,0,1,0,0,1,0,4585,
11,7,2012,1,2,0,0,2,0,4586,
11,7,2012,2,3,0,0,3,0,4587,
11,7,2012,3,4,0,0,4,0,4588,
11,7,2012,4,5,0,0,5,0,4589,
11,7,2012,5,6,0,4,6,0,4590,
11,7,2012,6,7,0,22,7,0,4591,
11,7,2012,7,8,0,75,8,0,4592,
11,7,2012,8,9,0,141,9,0,4593,
11,7,2012,9,10,0.07,156,10,0,4594,
11,7,2012,10,11,0.45,230,11,0,4595,
11,7,2012,11,12,0.63,230,12,0,4596,
11,7,2012,12,13,0.63,177,13,0,4597,
11,7,2012,13,14,1.01,309,14,0,4598,
11,7,2012,14,15,3.18,415,15,0,4599,
11,7,2012,15,16,4.57,576,16,0,4600,
11,7,2012,16,17,4.54,596,17,0,4601,
11,7,2012,17,18,2.13,373,18,0,4602,
11,7,2012,18,19,1.76,298,19,0,4603,
11,7,2012,19,20,0.95,166,20,0,4604,
11,7,2012,20,21,0,62,21,0,4605,
11,7,2012,21,22,0,15,22,0,4606,
11,7,2012,22,23,0,1,23,0,4607,
11,7,2012,23,24,0,0,24,0,4608,
12,7,2012,0,1,0,0,1,0,4609,
12,7,2012,1,2,0,0,2,0,4610,
12,7,2012,2,3,0,0,3,0,4611,
12,7,2012,3,4,0,0,4,0,4612,
12,7,2012,4,5,0,0,5,0,4613,
12,7,2012,5,6,0,7,6,0,4614,
12,7,2012,6,7,0,36,7,0,4615,
12,7,2012,7,8,0,65,8,0,4616,
12,7,2012,8,9,0.04,122,9,0,4617,
12,7,2012,9,10,0.46,282,10,0,4618,
12,7,2012,10,11,1.44,340,11,0,4619,
12,7,2012,11,12,3.94,559,12,0,4620,
12,7,2012,12,13,3.33,483,13,0,4621,
12,7,2012,13,14,6.31,688,14,0,4622,
12,7,2012,14,15,1.04,211,15,0,4623,
12,7,2012,15,16,2.08,380,16,0,4624,
12,7,2012,16,17,3.91,517,17,0,4625,
12,7,2012,17,18,2.12,281,18,0,4626,
12,7,2012,18,19,0.21,89,19,0,4627,
12,7,2012,19,20,0,82,20,0,4628,
12,7,2012,20,21,0,31,21,0,4629,
12,7,2012,21,22,0,16,22,0,4630,
12,7,2012,22,23,0,1,23,0,4631,
12,7,2012,23,24,0,0,24,0,4632,
13,7,2012,0,1,0,0,1,0,4633,
13,7,2012,1,2,0,0,2,0,4634,
13,7,2012,2,3,0,0,3,0,4635,
13,7,2012,3,4,0,0,4,0,4636,
13,7,2012,4,5,0,0,5,0,4637,
13,7,2012,5,6,0,12,6,0,4638,
13,7,2012,6,7,0,38,7,0,4639,
13,7,2012,7,8,0,87,8,0,4640,
13,7,2012,8,9,0,124,9,0,4641,
13,7,2012,9,10,0.11,173,10,0,4642,
13,7,2012,10,11,0.09,278,11,0,4643,
13,7,2012,11,12,1.2,290,12,0,4644,
13,7,2012,12,13,0.84,164,13,0,4645,
13,7,2012,13,14,0.54,232,14,0,4646,
13,7,2012,14,15,6.71,712,15,0,4647,
13,7,2012,15,16,8.46,870,16,0,4648,
13,7,2012,16,17,6.82,715,17,0,4649,
13,7,2012,17,18,3.94,499,18,0,4650,
13,7,2012,18,19,1.52,200,19,0,4651,
13,7,2012,19,20,0.06,115,20,0,4652,
13,7,2012,20,21,0,42,21,0,4653,
13,7,2012,21,22,0,14,22,0,4654,
13,7,2012,22,23,0,1,23,0,4655,
13,7,2012,23,24,0,0,24,0,4656,
14,7,2012,0,1,0,0,1,0,4657,
14,7,2012,1,2,0,0,2,0,4658,
14,7,2012,2,3,0,0,3,0,4659,
14,7,2012,3,4,0,0,4,0,4660,
14,7,2012,4,5,0,0,5,0,4661,
14,7,2012,5,6,0,2,6,0,4662,
14,7,2012,6,7,0,7,7,0,4663,
14,7,2012,7,8,0,68,8,0,4664,
14,7,2012,8,9,0,31,9,0,4665,
14,7,2012,9,10,0,24,10,0,4666,
14,7,2012,10,11,0.06,143,11,0,4667,
14,7,2012,11,12,0.38,210,12,0,4668,
14,7,2012,12,13,0.39,169,13,0,4669,
14,7,2012,13,14,0.22,332,14,0,4670,
14,7,2012,14,15,2.36,400,15,0,4671,
14,7,2012,15,16,4.54,544,16,0,4672,
14,7,2012,16,17,1.07,264,17,0,4673,
14,7,2012,17,18,0.98,318,18,0,4674,
14,7,2012,18,19,0.87,288,19,0,4675,
14,7,2012,19,20,0.49,168,20,0,4676,
14,7,2012,20,21,0.1,49,21,0,4677,
14,7,2012,21,22,0,15,22,0,4678,
14,7,2012,22,23,0,1,23,0,4679,
14,7,2012,23,24,0,0,24,0,4680,
15,7,2012,0,1,0,0,1,0,4681,
15,7,2012,1,2,0,0,2,0,4682,
15,7,2012,2,3,0,0,3,0,4683,
15,7,2012,3,4,0,0,4,0,4684,
15,7,2012,4,5,0,0,5,0,4685,
15,7,2012,5,6,0,12,6,0,4686,
15,7,2012,6,7,0,42,7,0,4687,
15,7,2012,7,8,0,96,8,0,4688,
15,7,2012,8,9,0.09,186,9,0,4689,
15,7,2012,9,10,0.62,280,10,0,4690,
15,7,2012,10,11,4.46,572,11,0,4691,
15,7,2012,11,12,6.48,652,12,0,4692,
15,7,2012,12,13,3.98,520,13,0,4693,
15,7,2012,13,14,3.57,516,14,0,4694,
15,7,2012,14,15,4.15,535,15,0,4695,
15,7,2012,15,16,2.93,386,16,0,4696,
15,7,2012,16,17,2.34,451,17,0,4697,
15,7,2012,17,18,2.6,477,18,0,4698,
15,7,2012,18,19,2.23,260,19,0,4699,
15,7,2012,19,20,0.28,97,20,0,4700,
15,7,2012,20,21,0,53,21,0,4701,
15,7,2012,21,22,0,8,22,0,4702,
15,7,2012,22,23,0,1,23,0,4703,
15,7,2012,23,24,0,0,24,0,4704,
16,7,2012,0,1,0,0,1,0,4705,
16,7,2012,1,2,0,0,2,0,4706,
16,7,2012,2,3,0,0,3,0,4707,
16,7,2012,3,4,0,0,4,0,4708,
16,7,2012,4,5,0,0,5,0,4709,
16,7,2012,5,6,0,8,6,0,4710,
16,7,2012,6,7,0,30,7,0,4711,
16,7,2012,7,8,0,45,8,0,4712,
16,7,2012,8,9,0.05,108,9,0,4713,
16,7,2012,9,10,0.44,261,10,0,4714,
16,7,2012,10,11,3.55,451,11,0,4715,
16,7,2012,11,12,2.21,419,12,0,4716,
16,7,2012,12,13,3.42,392,13,0,4717,
16,7,2012,13,14,4.09,763,14,0,4718,
16,7,2012,14,15,4.04,492,15,0,4719,
16,7,2012,15,16,1.13,264,16,0,4720,
16,7,2012,16,17,3.09,443,17,0,4721,
16,7,2012,17,18,2.12,323,18,0,4722,
16,7,2012,18,19,0.46,198,19,0,4723,
16,7,2012,19,20,0.11,89,20,0,4724,
16,7,2012,20,21,0,34,21,0,4725,
16,7,2012,21,22,0,13,22,0,4726,
16,7,2012,22,23,0,0,23,0,4727,
16,7,2012,23,24,0,0,24,0,4728,
17,7,2012,0,1,0,0,1,0,4729,
17,7,2012,1,2,0,0,2,0,4730,
17,7,2012,2,3,0,0,3,0,4731,
17,7,2012,3,4,0,0,4,0,4732,
17,7,2012,4,5,0,0,5,0,4733,
17,7,2012,5,6,0,4,6,0,4734,
17,7,2012,6,7,0,32,7,0,4735,
17,7,2012,7,8,0,83,8,0,4736,
17,7,2012,8,9,0.12,282,9,0,4737,
17,7,2012,9,10,1.11,374,10,0,4738,
17,7,2012,10,11,3.86,378,11,0,4739,
17,7,2012,11,12,3.15,572,12,0,4740,
17,7,2012,12,13,7.09,811,13,0,4741,
17,7,2012,13,14,3.37,459,14,0,4742,
17,7,2012,14,15,5.03,670,15,0,4743,
17,7,2012,15,16,3.27,406,16,0,4744,
17,7,2012,16,17,3.05,522,17,0,4745,
17,7,2012,17,18,2.82,479,18,0,4746,
17,7,2012,18,19,1.69,260,19,0,4747,
17,7,2012,19,20,0.25,94,20,0,4748,
17,7,2012,20,21,0,38,21,0,4749,
17,7,2012,21,22,0,5,22,0,4750,
17,7,2012,22,23,0,0,23,0,4751,
17,7,2012,23,24,0,0,24,0,4752,
18,7,2012,0,1,0,0,1,0,4753,
18,7,2012,1,2,0,0,2,0,4754,
18,7,2012,2,3,0,0,3,0,4755,
18,7,2012,3,4,0,0,4,0,4756,
18,7,2012,4,5,0,0,5,0,4757,
18,7,2012,5,6,0,10,6,0,4758,
18,7,2012,6,7,0,38,7,0,4759,
18,7,2012,7,8,0,105,8,0,4760,
18,7,2012,8,9,0.28,185,9,0,4761,
18,7,2012,9,10,0.39,261,10,0,4762,
18,7,2012,10,11,4.18,536,11,0,4763,
18,7,2012,11,12,4.41,589,12,0,4764,
18,7,2012,12,13,4.79,538,13,0,4765,
18,7,2012,13,14,4.22,599,14,0,4766,
18,7,2012,14,15,4.53,506,15,0,4767,
18,7,2012,15,16,1.71,243,16,0,4768,
18,7,2012,16,17,1.55,398,17,0,4769,
18,7,2012,17,18,0.72,130,18,0,4770,
18,7,2012,18,19,0.03,42,19,0,4771,
18,7,2012,19,20,0,25,20,0,4772,
18,7,2012,20,21,0,13,21,0,4773,
18,7,2012,21,22,0,3,22,0,4774,
18,7,2012,22,23,0,0,23,0,4775,
18,7,2012,23,24,0,0,24,0,4776,
19,7,2012,0,1,0,0,1,0,4777,
19,7,2012,1,2,0,0,2,0,4778,
19,7,2012,2,3,0,0,3,0,4779,
19,7,2012,3,4,0,0,4,0,4780,
19,7,2012,4,5,0,0,5,0,4781,
19,7,2012,5,6,0,4,6,0,4782,
19,7,2012,6,7,0,25,7,0,4783,
19,7,2012,7,8,0,58,8,0,4784,
19,7,2012,8,9,0,133,9,0,4785,
19,7,2012,9,10,0.2,209,10,0,4786,
19,7,2012,10,11,5.83,661,11,0,4787,
19,7,2012,11,12,7.25,714,12,0,4788,
19,7,2012,12,13,1.39,374,13,0,4789,
19,7,2012,13,14,1.99,362,14,0,4790,
19,7,2012,14,15,8.52,816,15,0,4791,
19,7,2012,15,16,3.23,294,16,0,4792,
19,7,2012,16,17,0.21,189,17,0,4793,
19,7,2012,17,18,4.25,505,18,0,4794,
19,7,2012,18,19,0.37,202,19,0,4795,
19,7,2012,19,20,0.81,175,20,0,4796,
19,7,2012,20,21,0.24,63,21,0,4797,
19,7,2012,21,22,0,12,22,0,4798,
19,7,2012,22,23,0,1,23,0,4799,
19,7,2012,23,24,0,0,24,0,4800,
20,7,2012,0,1,0,0,1,0,4801,
20,7,2012,1,2,0,0,2,0,4802,
20,7,2012,2,3,0,0,3,0,4803,
20,7,2012,3,4,0,0,4,0,4804,
20,7,2012,4,5,0,0,5,0,4805,
20,7,2012,5,6,0,4,6,0,4806,
20,7,2012,6,7,0,33,7,0,4807,
20,7,2012,7,8,0,62,8,0,4808,
20,7,2012,8,9,0,100,9,0,4809,
20,7,2012,9,10,0.03,153,10,0,4810,
20,7,2012,10,11,0.39,235,11,0,4811,
20,7,2012,11,12,4.32,693,12,0,4812,
20,7,2012,12,13,3.01,346,13,0,4813,
20,7,2012,13,14,1.87,283,14,0,4814,
20,7,2012,14,15,3.72,491,15,0,4815,
20,7,2012,15,16,2.16,346,16,0,4816,
20,7,2012,16,17,1.97,420,17,0,4817,
20,7,2012,17,18,2.23,270,18,0,4818,
20,7,2012,18,19,0.42,185,19,0,4819,
20,7,2012,19,20,0.24,102,20,0,4820,
20,7,2012,20,21,0,37,21,0,4821,
20,7,2012,21,22,0,13,22,0,4822,
20,7,2012,22,23,0,0,23,0,4823,
20,7,2012,23,24,0,0,24,0,4824,
21,7,2012,0,1,0,0,1,0,4825,
21,7,2012,1,2,0,0,2,0,4826,
21,7,2012,2,3,0,0,3,0,4827,
21,7,2012,3,4,0,0,4,0,4828,
21,7,2012,4,5,0,0,5,0,4829,
21,7,2012,5,6,0,8,6,0,4830,
21,7,2012,6,7,0,35,7,0,4831,
21,7,2012,7,8,0,95,8,0,4832,
21,7,2012,8,9,0,163,9,0,4833,
21,7,2012,9,10,2.4,470,10,0,4834,
21,7,2012,10,11,4.5,554,11,0,4835,
21,7,2012,11,12,6.22,684,12,0,4836,
21,7,2012,12,13,5.5,556,13,0,4837,
21,7,2012,13,14,7.01,826,14,0,4838,
21,7,2012,14,15,6.93,657,15,0,4839,
21,7,2012,15,16,5.18,652,16,0,4840,
21,7,2012,16,17,2.54,433,17,0,4841,
21,7,2012,17,18,2.88,381,18,0,4842,
21,7,2012,18,19,0.82,197,19,0,4843,
21,7,2012,19,20,0.25,67,20,0,4844,
21,7,2012,20,21,0,51,21,0,4845,
21,7,2012,21,22,0,8,22,0,4846,
21,7,2012,22,23,0,0,23,0,4847,
21,7,2012,23,24,0,0,24,0,4848,
22,7,2012,0,1,0,0,1,0,4849,
22,7,2012,1,2,0,0,2,0,4850,
22,7,2012,2,3,0,0,3,0,4851,
22,7,2012,3,4,0,0,4,0,4852,
22,7,2012,4,5,0,0,5,0,4853,
22,7,2012,5,6,0,10,6,0,4854,
22,7,2012,6,7,0,47,7,0,4855,
22,7,2012,7,8,0,115,8,0,4856,
22,7,2012,8,9,0.1,259,9,0,4857,
22,7,2012,9,10,2.53,476,10,0,4858,
22,7,2012,10,11,5.61,621,11,0,4859,
22,7,2012,11,12,3.57,486,12,0,4860,
22,7,2012,12,13,6.92,828,13,0,4861,
22,7,2012,13,14,2.19,393,14,0,4862,
22,7,2012,14,15,3,455,15,0,4863,
22,7,2012,15,16,2.33,410,16,0,4864,
22,7,2012,16,17,1.26,329,17,0,4865,
22,7,2012,17,18,1.77,248,18,0,4866,
22,7,2012,18,19,0.41,113,19,0,4867,
22,7,2012,19,20,0,74,20,0,4868,
22,7,2012,20,21,0,22,21,0,4869,
22,7,2012,21,22,0,4,22,0,4870,
22,7,2012,22,23,0,0,23,0,4871,
22,7,2012,23,24,0,0,24,0,4872,
23,7,2012,0,1,0,0,1,0,4873,
23,7,2012,1,2,0,0,2,0,4874,
23,7,2012,2,3,0,0,3,0,4875,
23,7,2012,3,4,0,0,4,0,4876,
23,7,2012,4,5,0,0,5,0,4877,
23,7,2012,5,6,0,5,6,0,4878,
23,7,2012,6,7,0,36,7,0,4879,
23,7,2012,7,8,0,98,8,0,4880,
23,7,2012,8,9,0.15,150,9,0,4881,
23,7,2012,9,10,1.85,492,10,0,4882,
23,7,2012,10,11,5.57,637,11,0,4883,
23,7,2012,11,12,5.97,672,12,0,4884,
23,7,2012,12,13,9.04,885,13,0,4885,
23,7,2012,13,14,7.86,831,14,0,4886,
23,7,2012,14,15,6.34,687,15,0,4887,
23,7,2012,15,16,4.91,597,16,0,4888,
23,7,2012,16,17,3.78,509,17,0,4889,
23,7,2012,17,18,3.23,485,18,0,4890,
23,7,2012,18,19,2.12,310,19,0,4891,
23,7,2012,19,20,0.38,123,20,0,4892,
23,7,2012,20,21,0,44,21,0,4893,
23,7,2012,21,22,0,12,22,0,4894,
23,7,2012,22,23,0,0,23,0,4895,
23,7,2012,23,24,0,0,24,0,4896,
24,7,2012,0,1,0,0,1,0,4897,
24,7,2012,1,2,0,0,2,0,4898,
24,7,2012,2,3,0,0,3,0,4899,
24,7,2012,3,4,0,0,4,0,4900,
24,7,2012,4,5,0,0,5,0,4901,
24,7,2012,5,6,0,8,6,0,4902,
24,7,2012,6,7,0,31,7,0,4903,
24,7,2012,7,8,0,105,8,0,4904,
24,7,2012,8,9,0.11,285,9,0,4905,
24,7,2012,9,10,2.75,478,10,0,4906,
24,7,2012,10,11,5.79,655,11,0,4907,
24,7,2012,11,12,7.91,793,12,0,4908,
24,7,2012,12,13,9.25,883,13,0,4909,
24,7,2012,13,14,9.73,914,14,0,4910,
24,7,2012,14,15,9.42,889,15,0,4911,
24,7,2012,15,16,8.37,814,16,0,4912,
24,7,2012,16,17,6.52,683,17,0,4913,
24,7,2012,17,18,4.06,507,18,0,4914,
24,7,2012,18,19,2.01,304,19,0,4915,
24,7,2012,19,20,0.57,121,20,0,4916,
24,7,2012,20,21,0,36,21,0,4917,
24,7,2012,21,22,0,12,22,0,4918,
24,7,2012,22,23,0,0,23,0,4919,
24,7,2012,23,24,0,0,24,0,4920,
25,7,2012,0,1,0,0,1,0,4921,
25,7,2012,1,2,0,0,2,0,4922,
25,7,2012,2,3,0,0,3,0,4923,
25,7,2012,3,4,0,0,4,0,4924,
25,7,2012,4,5,0,0,5,0,4925,
25,7,2012,5,6,0,7,6,0,4926,
25,7,2012,6,7,0,32,7,0,4927,
25,7,2012,7,8,0,119,8,0,4928,
25,7,2012,8,9,0.12,293,9,0,4929,
25,7,2012,9,10,3.07,488,10,0,4930,
25,7,2012,10,11,6.3,671,11,0,4931,
25,7,2012,11,12,8.55,811,12,0,4932,
25,7,2012,12,13,9.41,880,13,0,4933,
25,7,2012,13,14,10.26,925,14,0,4934,
25,7,2012,14,15,9.81,904,15,0,4935,
25,7,2012,15,16,8.61,822,16,0,4936,
25,7,2012,16,17,6.66,692,17,0,4937,
25,7,2012,17,18,4.16,515,18,0,4938,
25,7,2012,18,19,2.12,311,19,0,4939,
25,7,2012,19,20,0.47,121,20,0,4940,
25,7,2012,20,21,0,33,21,0,4941,
25,7,2012,21,22,0,11,22,0,4942,
25,7,2012,22,23,0,0,23,0,4943,
25,7,2012,23,24,0,0,24,0,4944,
26,7,2012,0,1,0,0,1,0,4945,
26,7,2012,1,2,0,0,2,0,4946,
26,7,2012,2,3,0,0,3,0,4947,
26,7,2012,3,4,0,0,4,0,4948,
26,7,2012,4,5,0,0,5,0,4949,
26,7,2012,5,6,0,7,6,0,4950,
26,7,2012,6,7,0,33,7,0,4951,
26,7,2012,7,8,0,111,8,0,4952,
26,7,2012,8,9,0.2,321,9,0,4953,
26,7,2012,9,10,2.56,367,10,0,4954,
26,7,2012,10,11,4.19,605,11,0,4955,
26,7,2012,11,12,7.56,851,12,0,4956,
26,7,2012,12,13,9.09,902,13,0,4957,
26,7,2012,13,14,9.89,918,14,0,4958,
26,7,2012,14,15,9.97,953,15,0,4959,
26,7,2012,15,16,8.66,844,16,0,4960,
26,7,2012,16,17,6.69,709,17,0,4961,
26,7,2012,17,18,3.87,503,18,0,4962,
26,7,2012,18,19,1.96,328,19,0,4963,
26,7,2012,19,20,0.43,115,20,0,4964,
26,7,2012,20,21,0,35,21,0,4965,
26,7,2012,21,22,0,10,22,0,4966,
26,7,2012,22,23,0,0,23,0,4967,
26,7,2012,23,24,0,0,24,0,4968,
27,7,2012,0,1,0,0,1,0,4969,
27,7,2012,1,2,0,0,2,0,4970,
27,7,2012,2,3,0,0,3,0,4971,
27,7,2012,3,4,0,0,4,0,4972,
27,7,2012,4,5,0,0,5,0,4973,
27,7,2012,5,6,0,7,6,0,4974,
27,7,2012,6,7,0,30,7,0,4975,
27,7,2012,7,8,0,115,8,0,4976,
27,7,2012,8,9,0.11,291,9,0,4977,
27,7,2012,9,10,2.76,488,10,0,4978,
27,7,2012,10,11,5.95,666,11,0,4979,
27,7,2012,11,12,8.27,816,12,0,4980,
27,7,2012,12,13,9.83,911,13,0,4981,
27,7,2012,13,14,10.36,940,14,0,4982,
27,7,2012,14,15,10.11,915,15,0,4983,
27,7,2012,15,16,8.88,830,16,0,4984,
27,7,2012,16,17,6.21,638,17,0,4985,
27,7,2012,17,18,2.02,236,18,0,4986,
27,7,2012,18,19,0.23,43,19,0,4987,
27,7,2012,19,20,0,20,20,0,4988,
27,7,2012,20,21,0,14,21,0,4989,
27,7,2012,21,22,0,6,22,0,4990,
27,7,2012,22,23,0,0,23,0,4991,
27,7,2012,23,24,0,0,24,0,4992,
28,7,2012,0,1,0,0,1,0,4993,
28,7,2012,1,2,0,0,2,0,4994,
28,7,2012,2,3,0,0,3,0,4995,
28,7,2012,3,4,0,0,4,0,4996,
28,7,2012,4,5,0,0,5,0,4997,
28,7,2012,5,6,0,2,6,0,4998,
28,7,2012,6,7,0,13,7,0,4999,
28,7,2012,7,8,0,29,8,0,5000,
28,7,2012,8,9,0,31,9,0,5001,
28,7,2012,9,10,0,58,10,0,5002,
28,7,2012,10,11,0,142,11,0,5003,
28,7,2012,11,12,0,103,12,0,5004,
28,7,2012,12,13,0,137,13,0,5005,
28,7,2012,13,14,0,141,14,0,5006,
28,7,2012,14,15,0.43,361,15,0,5007,
28,7,2012,15,16,6.74,619,16,0,5008,
28,7,2012,16,17,5.62,684,17,0,5009,
28,7,2012,17,18,2.06,362,18,0,5010,
28,7,2012,18,19,1.21,207,19,0,5011,
28,7,2012,19,20,0.45,113,20,0,5012,
28,7,2012,20,21,0,64,21,0,5013,
28,7,2012,21,22,0,11,22,0,5014,
28,7,2012,22,23,0,0,23,0,5015,
28,7,2012,23,24,0,0,24,0,5016,
29,7,2012,0,1,0,0,1,0,5017,
29,7,2012,1,2,0,0,2,0,5018,
29,7,2012,2,3,0,0,3,0,5019,
29,7,2012,3,4,0,0,4,0,5020,
29,7,2012,4,5,0,0,5,0,5021,
29,7,2012,5,6,0,2,6,0,5022,
29,7,2012,6,7,0,8,7,0,5023,
29,7,2012,7,8,0,51,8,0,5024,
29,7,2012,8,9,0,68,9,0,5025,
29,7,2012,9,10,0,67,10,0,5026,
29,7,2012,10,11,0,66,11,0,5027,
29,7,2012,11,12,0,94,12,0,5028,
29,7,2012,12,13,0,113,13,0,5029,
29,7,2012,13,14,0,110,14,0,5030,
29,7,2012,14,15,0.04,163,15,0,5031,
29,7,2012,15,16,0,142,16,0,5032,
29,7,2012,16,17,0.19,116,17,0,5033,
29,7,2012,17,18,0.08,169,18,0,5034,
29,7,2012,18,19,1.29,315,19,0,5035,
29,7,2012,19,20,1.2,198,20,0,5036,
29,7,2012,20,21,0.1,66,21,0,5037,
29,7,2012,21,22,0,12,22,0,5038,
29,7,2012,22,23,0,0,23,0,5039,
29,7,2012,23,24,0,0,24,0,5040,
30,7,2012,0,1,0,0,1,0,5041,
30,7,2012,1,2,0,0,2,0,5042,
30,7,2012,2,3,0,0,3,0,5043,
30,7,2012,3,4,0,0,4,0,5044,
30,7,2012,4,5,0,0,5,0,5045,
30,7,2012,5,6,0,6,6,0,5046,
30,7,2012,6,7,0,51,7,0,5047,
30,7,2012,7,8,0.05,164,8,0,5048,
30,7,2012,8,9,0.16,230,9,0,5049,
30,7,2012,9,10,0.86,221,10,0,5050,
30,7,2012,10,11,0.97,389,11,0,5051,
30,7,2012,11,12,1.22,263,12,0,5052,
30,7,2012,12,13,3.92,387,13,0,5053,
30,7,2012,13,14,4.56,676,14,0,5054,
30,7,2012,14,15,5.49,564,15,0,5055,
30,7,2012,15,16,1.56,372,16,0,5056,
30,7,2012,16,17,4.55,530,17,0,5057,
30,7,2012,17,18,2.16,435,18,0,5058,
30,7,2012,18,19,1.5,286,19,0,5059,
30,7,2012,19,20,0.37,106,20,0,5060,
30,7,2012,20,21,0,38,21,0,5061,
30,7,2012,21,22,0,11,22,0,5062,
30,7,2012,22,23,0,0,23,0,5063,
30,7,2012,23,24,0,0,24,0,5064,
31,7,2012,0,1,0,0,1,0,5065,
31,7,2012,1,2,0,0,2,0,5066,
31,7,2012,2,3,0,0,3,0,5067,
31,7,2012,3,4,0,0,4,0,5068,
31,7,2012,4,5,0,0,5,0,5069,
31,7,2012,5,6,0,2,6,0,5070,
31,7,2012,6,7,0,18,7,0,5071,
31,7,2012,7,8,0,70,8,0,5072,
31,7,2012,8,9,0.1,180,9,0,5073,
31,7,2012,9,10,0.42,244,10,0,5074,
31,7,2012,10,11,4.15,416,11,0,5075,
31,7,2012,11,12,3.98,607,12,0,5076,
31,7,2012,12,13,5.4,680,13,0,5077,
31,7,2012,13,14,7.47,819,14,0,5078,
31,7,2012,14,15,9.4,801,15,0,5079,
31,7,2012,15,16,4.13,482,16,0,5080,
31,7,2012,16,17,3.75,596,17,0,5081,
31,7,2012,17,18,1.01,250,18,0,5082,
31,7,2012,18,19,1.61,273,19,0,5083,
31,7,2012,19,20,0.49,116,20,0,5084,
31,7,2012,20,21,0,45,21,0,5085,
31,7,2012,21,22,0,10,22,0,5086,
31,7,2012,22,23,0,0,23,0,5087,
31,7,2012,23,24,0,0,24,0,5088,
1,8,2012,0,1,0,0,1,0,5089,
1,8,2012,1,2,0,0,2,0,5090,
1,8,2012,2,3,0,0,3,0,5091,
1,8,2012,3,4,0,0,4,0,5092,
1,8,2012,4,5,0,0,5,0,5093,
1,8,2012,5,6,0,4,6,0,5094,
1,8,2012,6,7,0,13,7,0,5095,
1,8,2012,7,8,0,26,8,0,5096,
1,8,2012,8,9,0.03,89,9,0,5097,
1,8,2012,9,10,0.21,210,10,0,5098,
1,8,2012,10,11,0.17,118,11,0,5099,
1,8,2012,11,12,0.14,264,12,0,5100,
1,8,2012,12,13,1.6,266,13,0,5101,
