DD,MM,YYYY,HH_start,HH_end_1,solar_heat_production_Mwh,solar_radiation_Wh-sqm,HH_end_2,diff_HH_end_2-1,count_of_selcted,manipulated
22,7,2012,8,9,0.01,1,9,0,4857,
22,7,2012,9,10,0.01,1,10,0,4858,
22,7,2012,10,11,0.44,58,11,0,4859,
22,7,2012,11,12,1.8,238,12,0,4860,
22,7,2012,12,13,2.42,319,13,0,4861,
22,7,2012,13,14,3.18,420,14,0,4862,
22,7,2012,14,15,2.05,270,15,0,4863,
22,7,2012,15,16,1.18,155,16,0,4864,
22,7,2012,16,17,0.61,81,17,0,4865,
22,7,2012,17,18,0.45,59,18,0,4866,
22,7,2012,18,19,0.09,12,19,0,4867,
22,7,2012,19,20,0.01,1,20,0,4868,
22,7,2012,20,21,0.01,1,21,0,4869,
22,7,2012,21,22,0.01,1,22,0,4870,
22,7,2012,22,23,0.01,1,23,0,4871,
22,7,2012,23,24,0.01,1,24,0,4872,
23,7,2012,0,1,0.01,1,1,0,4873,
23,7,2012,1,2,0.01,1,2,0,4874,
23,7,2012,2,3,0.01,1,3,0,4875,
23,7,2012,3,4,0.01,1,4,0,4876,
23,7,2012,4,5,0.01,1,5,0,4877,
23,7,2012,5,6,0.01,1,6,0,4878,
23,7,2012,6,7,0.01,1,7,0,4879,
23,7,2012,7,8,0.01,1,8,0,4880,
23,7,2012,8,9,0.01,1,9,0,4881,
23,7,2012,9,10,0.12,16,10,0,4882,
23,7,2012,10,11,1.13,149,11,0,4883,
23,7,2012,11,12,2.2,290,12,0,4884,
23,7,2012,12,13,2.88,381,13,0,4885,
23,7,2012,13,14,3.1,410,14,0,4886,
23,7,2012,14,15,2.84,375,15,0,4887,
23,7,2012,15,16,2.23,294,16,0,4888,
23,7,2012,16,17,1.62,214,17,0,4889,
23,7,2012,17,18,0.83,109,18,0,4890,
23,7,2012,18,19,0.28,37,19,0,4891,
23,7,2012,19,20,0.06,8,20,0,4892,
23,7,2012,20,21,0.01,1,21,0,4893,
23,7,2012,21,22,0.01,1,22,0,4894,
23,7,2012,22,23,0.01,1,23,0,4895,
23,7,2012,23,24,0.01,1,24,0,4896,
24,7,2012,0,1,0.01,1,1,0,4897,
24,7,2012,1,2,0.01,1,2,0,4898,
24,7,2012,2,3,0.01,1,3,0,4899,
24,7,2012,3,4,0.01,1,4,0,4900,
24,7,2012,4,5,0.01,1,5,0,4901,
24,7,2012,5,6,0.01,1,6,0,4902,
24,7,2012,6,7,0.01,1,7,0,4903,
24,7,2012,7,8,0.01,1,8,0,4904,
24,7,2012,8,9,0.01,1,9,0,4905,
24,7,2012,9,10,0.22,29,10,0,4906,
24,7,2012,10,11,1.36,180,11,0,4907,
24,7,2012,11,12,2.43,321,12,0,4908,
24,7,2012,12,13,3.04,402,13,0,4909,
24,7,2012,13,14,3.35,442,14,0,4910,
24,7,2012,14,15,3.28,433,15,0,4911,
24,7,2012,15,16,2.37,313,16,0,4912,
24,7,2012,16,17,1.58,209,17,0,4913,
24,7,2012,17,18,1.02,135,18,0,4914,
24,7,2012,18,19,0.45,60,19,0,4915,
24,7,2012,19,20,0.04,5,20,0,4916,
24,7,2012,20,21,0.01,1,21,0,4917,
24,7,2012,21,22,0.01,1,22,0,4918,
24,7,2012,22,23,0.01,1,23,0,4919,
24,7,2012,23,24,0.01,1,24,0,4920,
25,7,2012,0,1,0.01,1,1,0,4921,
25,7,2012,1,2,0.01,1,2,0,4922,
25,7,2012,2,3,0.01,1,3,0,4923,
25,7,2012,3,4,0.01,1,4,0,4924,
25,7,2012,4,5,0.01,1,5,0,4925,
25,7,2012,5,6,0.01,1,6,0,4926,
25,7,2012,6,7,0.01,1,7,0,4927,
25,7,2012,7,8,0.01,1,8,0,4928,
25,7,2012,8,9,0.01,1,9,0,4929,
25,7,2012,9,10,0.21,28,10,0,4930,
25,7,2012,10,11,1.44,190,11,0,4931,
25,7,2012,11,12,2.48,327,12,0,4932,
25,7,2012,12,13,3.16,417,13,0,4933,
25,7,2012,13,14,3.23,427,14,0,4934,
25,7,2012,14,15,3.19,421,15,0,4935,
25,7,2012,15,16,2.72,359,16,0,4936,
25,7,2012,16,17,1.79,236,17,0,4937,
25,7,2012,17,18,1.03,135,18,0,4938,
25,7,2012,18,19,0.43,57,19,0,4939,
25,7,2012,19,20,0.09,12,20,0,4940,
25,7,2012,20,21,0.01,1,21,0,4941,
25,7,2012,21,22,0.01,1,22,0,4942,
25,7,2012,22,23,0.01,1,23,0,4943,
25,7,2012,23,24,0.01,1,24,0,4944,
26,7,2012,0,1,0.01,1,1,0,4945,
26,7,2012,1,2,0.01,1,2,0,4946,
26,7,2012,2,3,0.01,1,3,0,4947,
26,7,2012,3,4,0.01,1,4,0,4948,
26,7,2012,4,5,0.01,1,5,0,4949,
26,7,2012,5,6,0.01,1,6,0,4950,
26,7,2012,6,7,0.01,1,7,0,4951,
26,7,2012,7,8,0.01,1,8,0,4952,
26,7,2012,8,9,0.01,1,9,0,4953,
26,7,2012,9,10,0.18,24,10,0,4954,
26,7,2012,10,11,1.41,186,11,0,4955,
26,7,2012,11,12,2.52,333,12,0,4956,
26,7,2012,12,13,3.36,444,13,0,4957,
26,7,2012,13,14,3.58,473,14,0,4958,
26,7,2012,14,15,3.43,453,15,0,4959,
26,7,2012,15,16,2.66,351,16,0,4960,
26,7,2012,16,17,1.83,242,17,0,4961,
26,7,2012,17,18,0.98,129,18,0,4962,
26,7,2012,18,19,0.5,66,19,0,4963,
26,7,2012,19,20,0.04,5,20,0,4964,
26,7,2012,20,21,0.01,1,21,0,4965,
26,7,2012,21,22,0.01,1,22,0,4966,
26,7,2012,22,23,0.01,1,23,0,4967,
26,7,2012,23,24,0.01,1,24,0,4968,
27,7,2012,0,1,0.01,1,1,0,4969,
27,7,2012,1,2,0.01,1,2,0,4970,
27,7,2012,2,3,0.01,1,3,0,4971,
27,7,2012,3,4,0.01,1,4,0,4972,
27,7,2012,4,5,0.01,1,5,0,4973,
27,7,2012,5,6,0.01,1,6,0,4974,
27,7,2012,6,7,0.01,1,7,0,4975,
27,7,2012,7,8,0.01,1,8,0,4976,
27,7,2012,8,9,0.01,1,9,0,4977,
27,7,2012,9,10,0.19,25,10,0,4978,
27,7,2012,10,11,1.48,195,11,0,4979,
27,7,2012,11,12,3.14,414,12,0,4980,
27,7,2012,12,13,3.84,507,13,0,4981,
27,7,2012,13,14,4.04,533,14,0,4982,
27,7,2012,14,15,3.78,499,15,0,4983,
27,7,2012,15,16,3.08,406,16,0,4984,
27,7,2012,16,17,2.18,288,17,0,4985,
27,7,2012,17,18,0.94,124,18,0,4986,
27,7,2012,18,19,0.27,36,19,0,4987,
27,7,2012,19,20,0.02,2,20,0,4988,
27,7,2012,20,21,0.01,1,21,0,4989,
27,7,2012,21,22,0.01,1,22,0,4990,
27,7,2012,22,23,0.01,1,23,0,4991,
27,7,2012,23,24,0.01,1,24,0,4992,
28,7,2012,0,1,0.01,1,1,0,4993,
28,7,2012,1,2,0.01,1,2,0,4994,
28,7,2012,2,3,0.01,1,3,0,4995,
28,7,2012,3,4,0.01,1,4,0,4996,
28,7,2012,4,5,0.01,1,5,0,4997,
28,7,2012,5,6,0.01,1,6,0,4998,
28,7,2012,6,7,0.01,1,7,0,4999,
28,7,2012,7,8,0.01,1,8,0,5000,
28,7,2012,8,9,0.01,1,9,0,5001,
28,7,2012,9,10,0.01,1,10,0,5002,
28,7,2012,10,11,0.01,1,11,0,5003,
28,7,2012,11,12,0.01,1,12,0,5004,
28,7,2012,12,13,0.01,1,13,0,5005,
28,7,2012,13,14,0.01,1,14,0,5006,
28,7,2012,14,15,0.01,1,15,0,5007,
28,7,2012,15,16,0.21,28,16,0,5008,
28,7,2012,16,17,0.46,61,17,0,5009,
28,7,2012,17,18,0.56,74,18,0,5010,
28,7,2012,18,19,0.29,38,19,0,5011,
28,7,2012,19,20,0.02,2,20,0,5012,
28,7,2012,20,21,0.01,1,21,0,5013,
28,7,2012,21,22,0.01,1,22,0,5014,
28,7,2012,22,23,0.01,1,23,0,5015,
28,7,2012,23,24,0.01,1,24,0,5016,
29,7,2012,0,1,0.01,1,1,0,5017,
29,7,2012,1,2,0.01,1,2,0,5018,
29,7,2012,2,3,0.01,1,3,0,5019,
29,7,2012,3,4,0.01,1,4,0,5020,
29,7,2012,4,5,0.01,1,5,0,5021,
29,7,2012,5,6,0.01,1,6,0,5022,
29,7,2012,6,7,0.01,1,7,0,5023,
29,7,2012,7,8,0.01,1,8,0,5024,
29,7,2012,8,9,0.01,1,9,0,5025,
29,7,2012,9,10,0.01,1,10,0,5026,
29,7,2012,10,11,0.01,1,11,0,5027,
29,7,2012,11,12,0.01,1,12,0,5028,
29,7,2012,12,13,0.01,1,13,0,5029,
29,7,2012,13,14,0.01,1,14,0,5030,
29,7,2012,14,15,0.01,1,15,0,5031,
29,7,2012,15,16,0.01,1,16,0,5032,
29,7,2012,16,17,0.01,1,17,0,5033,
29,7,2012,17,18,0.01,1,18,0,5034,
29,7,2012,18,19,0.01,1,19,0,5035,
29,7,2012,19,20,0.01,1,20,0,5036,
29,7,2012,20,21,0.01,1,21,0,5037,
29,7,2012,21,22,0.01,1,22,0,5038,
29,7,2012,22,23,0.01,1,23,0,5039,
29,7,2012,23,24,0.01,1,24,0,5040,
30,7,2012,0,1,0.01,1,1,0,5041,
30,7,2012,1,2,0.01,1,2,0,5042,
30,7,2012,2,3,0.01,1,3,0,5043,
30,7,2012,3,4,0.01,1,4,0,5044,
30,7,2012,4,5,0.01,1,5,0,5045,
30,7,2012,5,6,0.01,1,6,0,5046,
30,7,2012,6,7,0.01,1,7,0,5047,
30,7,2012,7,8,0.01,1,8,0,5048,
30,7,2012,8,9,0.01,1,9,0,5049,
30,7,2012,9,10,0.01,1,10,0,5050,
30,7,2012,10,11,0.01,1,11,0,5051,
30,7,2012,11,12,0.01,1,12,0,5052,
30,7,2012,12,13,0.01,1,13,0,5053,
30,7,2012,13,14,1.92,253,14,0,5054,
30,7,2012,14,15,0.23,30,15,0,5055,
30,7,2012,15,16,1.37,181,16,0,5056,
30,7,2012,16,17,1.33,176,17,0,5057,
30,7,2012,17,18,0.56,74,18,0,5058,
30,7,2012,18,19,0.08,11,19,0,5059,
30,7,2012,19,20,0.01,1,20,0,5060,
30,7,2012,20,21,0.01,1,21,0,5061,
30,7,2012,21,22,0.01,1,22,0,5062,
30,7,2012,22,23,0.01,1,23,0,5063,
30,7,2012,23,24,0.01,1,24,0,5064,
31,7,2012,0,1,0.01,1,1,0,5065,
31,7,2012,1,2,0.01,1,2,0,5066,
31,7,2012,2,3,0.01,1,3,0,5067,
31,7,2012,3,4,0.01,1,4,0,5068,
31,7,2012,4,5,0.01,1,5,0,5069,
31,7,2012,5,6,0.01,1,6,0,5070,
31,7,2012,6,7,0.01,1,7,0,5071,
31,7,2012,7,8,0.01,1,8,0,5072,
31,7,2012,8,9,0.01,1,9,0,5073,
31,7,2012,9,10,0.23,31,10,0,5074,
31,7,2012,10,11,1.69,223,11,0,5075,
31,7,2012,11,12,2.69,355,12,0,5076,
31,7,2012,12,13,3.62,478,13,0,5077,
31,7,2012,13,14,2.25,297,14,0,5078,
31,7,2012,14,15,2.1,277,15,0,5079,
31,7,2012,15,16,3.45,455,16,0,5080,
31,7,2012,16,17,1.63,215,17,0,5081,
31,7,2012,17,18,0.76,100,18,0,5082,
31,7,2012,18,19,0.21,28,19,0,5083,
31,7,2012,19,20,0.01,1,20,0,5084,
31,7,2012,20,21,0.01,1,21,0,5085,
31,7,2012,21,22,0.01,1,22,0,5086,
31,7,2012,22,23,0.01,1,23,0,5087,
31,7,2012,23,24,0.01,1,24,0,5088,
1,8,2012,0,1,0.01,1,1,0,5089,
1,8,2012,1,2,0.01,1,2,0,5090,
1,8,2012,2,3,0.01,1,3,0,5091,
1,8,2012,3,4,0.01,1,4,0,5092,
1,8,2012,4,5,0.01,1,5,0,5093,
1,8,2012,5,6,0.01,1,6,0,5094,
1,8,2012,6,7,0.01,1,7,0,5095,
1,8,2012,7,8,0.01,1,8,0,5096,
1,8,2012,8,9,0.01,1,9,0,5097,
1,8,2012,9,10,0.01,1,10,0,5098,
1,8,2012,10,11,0.95,125,11,0,5099,
1,8,2012,11,12,2.12,280,12,0,5100,
1,8,2012,12,13,3.63,478,13,0,5101,
1,8,2012,13,14,3.51,463,14,0,5102,
1,8,2012,14,15,2.12,280,15,0,5103,
1,8,2012,15,16,2.08,275,16,0,5104,
1,8,2012,16,17,2.12,280,17,0,5105,
1,8,2012,17,18,1.02,134,18,0,5106,
1,8,2012,18,19,0.19,25,19,0,5107,
1,8,2012,19,20,0.01,1,20,0,5108,
1,8,2012,20,21,0.01,1,21,0,5109,
1,8,2012,21,22,0.01,1,22,0,5110,
1,8,2012,22,23,0.01,1,23,0,5111,
1,8,2012,23,24,0.01,1,24,0,5112,
2,8,2012,0,1,0.01,1,1,0,5113,
2,8,2012,1,2,0.01,1,2,0,5114,
2,8,2012,2,3,0.01,1,3,0,5115,
2,8,2012,3,4,0.01,1,4,0,5116,
2,8,2012,4,5,0.01,1,5,0,5117,
2,8,2012,5,6,0.01,1,6,0,5118,
2,8,2012,6,7,0.01,1,7,0,5119,
2,8,2012,7,8,0.01,1,8,0,5120,
2,8,2012,8,9,0.01,1,9,0,5121,
2,8,2012,9,10,0.33,43,10,0,5122,
2,8,2012,10,11,1.83,241,11,0,5123,
2,8,2012,11,12,0.21,27,12,0,5124,
2,8,2012,12,13,0.22,29,13,0,5125,
2,8,2012,13,14,1.21,160,14,0,5126,
2,8,2012,14,15,0.83,109,15,0,5127,
2,8,2012,15,16,2.8,369,16,0,5128,
2,8,2012,16,17,2.07,273,17,0,5129,
2,8,2012,17,18,0.68,90,18,0,5130,
2,8,2012,18,19,0.25,32,19,0,5131,
2,8,2012,19,20,0.01,1,20,0,5132,
2,8,2012,20,21,0.01,1,21,0,5133,
2,8,2012,21,22,0.01,1,22,0,5134,
2,8,2012,22,23,0.01,1,23,0,5135,
2,8,2012,23,24,0.01,1,24,0,5136,
3,8,2012,0,1,0.01,1,1,0,5137,
3,8,2012,1,2,0.01,1,2,0,5138,
3,8,2012,2,3,0.01,1,3,0,5139,
3,8,2012,3,4,0.01,1,4,0,5140,
3,8,2012,4,5,0.01,1,5,0,5141,
3,8,2012,5,6,0.01,1,6,0,5142,
3,8,2012,6,7,0.01,1,7,0,5143,
3,8,2012,7,8,0.01,1,8,0,5144,
3,8,2012,8,9,0.01,1,9,0,5145,
3,8,2012,9,10,0.33,44,10,0,5146,
3,8,2012,10,11,2.01,265,11,0,5147,
3,8,2012,11,12,1.53,201,12,0,5148,
3,8,2012,12,13,2.75,363,13,0,5149,
3,8,2012,13,14,4.1,542,14,0,5150,
3,8,2012,14,15,2.9,383,15,0,5151,
3,8,2012,15,16,3,396,16,0,5152,
3,8,2012,16,17,2.28,301,17,0,5153,
3,8,2012,17,18,0.11,15,18,0,5154,
3,8,2012,18,19,0.01,1,19,0,5155,
3,8,2012,19,20,0.01,1,20,0,5156,
3,8,2012,20,21,0.01,1,21,0,5157,
3,8,2012,21,22,0.01,1,22,0,5158,
3,8,2012,22,23,0.01,1,23,0,5159,
3,8,2012,23,24,0.01,1,24,0,5160,
4,8,2012,0,1,0.01,1,1,0,5161,
4,8,2012,1,2,0.01,1,2,0,5162,
4,8,2012,2,3,0.01,1,3,0,5163,
4,8,2012,3,4,0.01,1,4,0,5164,
4,8,2012,4,5,0.01,1,5,0,5165,
4,8,2012,5,6,0.01,1,6,0,5166,
4,8,2012,6,7,0.01,1,7,0,5167,
4,8,2012,7,8,0.01,1,8,0,5168,
4,8,2012,8,9,0.01,1,9,0,5169,
4,8,2012,9,10,0.01,1,10,0,5170,
4,8,2012,10,11,0.01,1,11,0,5171,
4,8,2012,11,12,0.01,1,12,0,5172,
4,8,2012,12,13,0.24,32,13,0,5173,
4,8,2012,13,14,0.09,12,14,0,5174,
4,8,2012,14,15,0.01,1,15,0,5175,
4,8,2012,15,16,0.01,1,16,0,5176,
4,8,2012,16,17,0.01,1,17,0,5177,
4,8,2012,17,18,0.01,1,18,0,5178,
4,8,2012,18,19,0.01,1,19,0,5179,
4,8,2012,19,20,0.01,1,20,0,5180,
4,8,2012,20,21,0.01,1,21,0,5181,
4,8,2012,21,22,0.01,1,22,0,5182,
4,8,2012,22,23,0.01,1,23,0,5183,
4,8,2012,23,24,0.01,1,24,0,5184,
5,8,2012,0,1,0.01,1,1,0,5185,
5,8,2012,1,2,0.01,1,2,0,5186,
5,8,2012,2,3,0.01,1,3,0,5187,
5,8,2012,3,4,0.01,1,4,0,5188,
5,8,2012,4,5,0.01,1,5,0,5189,
5,8,2012,5,6,0.01,1,6,0,5190,
5,8,2012,6,7,0.01,1,7,0,5191,
5,8,2012,7,8,0.01,1,8,0,5192,
5,8,2012,8,9,0.01,1,9,0,5193,
5,8,2012,9,10,0.01,1,10,0,5194,
5,8,2012,10,11,0.01,1,11,0,5195,
5,8,2012,11,12,0.01,1,12,0,5196,
5,8,2012,12,13,0.01,1,13,0,5197,
5,8,2012,13,14,2.24,296,14,0,5198,
5,8,2012,14,15,3.77,497,15,0,5199,
5,8,2012,15,16,2.46,324,16,0,5200,
5,8,2012,16,17,1.69,223,17,0,5201,
5,8,2012,17,18,0.94,125,18,0,5202,
5,8,2012,18,19,0.19,26,19,0,5203,
5,8,2012,19,20,0.02,2,20,0,5204,
5,8,2012,20,21,0.01,1,21,0,5205,
5,8,2012,21,22,0.01,1,22,0,5206,
5,8,2012,22,23,0.01,1,23,0,5207,
5,8,2012,23,24,0.01,1,24,0,5208,
6,8,2012,0,1,0.01,1,1,0,5209,
6,8,2012,1,2,0.01,1,2,0,5210,
6,8,2012,2,3,0.01,1,3,0,5211,
6,8,2012,3,4,0.01,1,4,0,5212,
6,8,2012,4,5,0.01,1,5,0,5213,
6,8,2012,5,6,0.01,1,6,0,5214,
6,8,2012,6,7,0.01,1,7,0,5215,
6,8,2012,7,8,0.01,1,8,0,5216,
6,8,2012,8,9,0.01,1,9,0,5217,
6,8,2012,9,10,0.01,1,10,0,5218,
6,8,2012,10,11,0.01,1,11,0,5219,
6,8,2012,11,12,2.85,376,12,0,5220,
6,8,2012,12,13,3.52,464,13,0,5221,
6,8,2012,13,14,2.35,310,14,0,5222,
6,8,2012,14,15,2.77,365,15,0,5223,
6,8,2012,15,16,3.22,425,16,0,5224,
6,8,2012,16,17,2.29,302,17,0,5225,
6,8,2012,17,18,1.04,137,18,0,5226,
6,8,2012,18,19,0.22,28,19,0,5227,
6,8,2012,19,20,0.03,4,20,0,5228,
6,8,2012,20,21,0.01,1,21,0,5229,
6,8,2012,21,22,0.01,1,22,0,5230,
6,8,2012,22,23,0.01,1,23,0,5231,
6,8,2012,23,24,0.01,1,24,0,5232,
7,8,2012,0,1,0.01,1,1,0,5233,
7,8,2012,1,2,0.01,1,2,0,5234,
7,8,2012,2,3,0.01,1,3,0,5235,
7,8,2012,3,4,0.01,1,4,0,5236,
7,8,2012,4,5,0.01,1,5,0,5237,
7,8,2012,5,6,0.01,1,6,0,5238,
7,8,2012,6,7,0.01,1,7,0,5239,
7,8,2012,7,8,0.01,1,8,0,5240,
7,8,2012,8,9,0.01,1,9,0,5241,
7,8,2012,9,10,0.01,1,10,0,5242,
7,8,2012,10,11,0.18,23,11,0,5243,
7,8,2012,11,12,0.19,25,12,0,5244,
7,8,2012,12,13,0.04,6,13,0,5245,
7,8,2012,13,14,1.44,190,14,0,5246,
7,8,2012,14,15,1.46,193,15,0,5247,
7,8,2012,15,16,2.2,291,16,0,5248,
7,8,2012,16,17,1.95,257,17,0,5249,
7,8,2012,17,18,1.09,144,18,0,5250,
7,8,2012,18,19,0.24,32,19,0,5251,
7,8,2012,19,20,0.01,1,20,0,5252,
7,8,2012,20,21,0.01,1,21,0,5253,
7,8,2012,21,22,0.01,1,22,0,5254,
7,8,2012,22,23,0.01,1,23,0,5255,
7,8,2012,23,24,0.01,1,24,0,5256,
8,8,2012,0,1,0.01,1,1,0,5257,
8,8,2012,1,2,0.01,1,2,0,5258,
8,8,2012,2,3,0.01,1,3,0,5259,
8,8,2012,3,4,0.01,1,4,0,5260,
8,8,2012,4,5,0.01,1,5,0,5261,
8,8,2012,5,6,0.01,1,6,0,5262,
8,8,2012,6,7,0.01,1,7,0,5263,
8,8,2012,7,8,0.01,1,8,0,5264,
8,8,2012,8,9,0.01,1,9,0,5265,
8,8,2012,9,10,0.01,1,10,0,5266,
8,8,2012,10,11,0.07,9,11,0,5267,
8,8,2012,11,12,2.23,294,12,0,5268,
8,8,2012,12,13,2.06,272,13,0,5269,
8,8,2012,13,14,2.73,361,14,0,5270,
8,8,2012,14,15,2.61,344,15,0,5271,
8,8,2012,15,16,1.88,248,16,0,5272,
8,8,2012,16,17,0.79,104,17,0,5273,
8,8,2012,17,18,0.22,29,18,0,5274,
8,8,2012,18,19,0.13,17,19,0,5275,
8,8,2012,19,20,0.01,1,20,0,5276,
8,8,2012,20,21,0.01,1,21,0,5277,
8,8,2012,21,22,0.01,1,22,0,5278,
8,8,2012,22,23,0.01,1,23,0,5279,
8,8,2012,23,24,0.01,1,24,0,5280,
9,8,2012,0,1,0.01,1,1,0,5281,
9,8,2012,1,2,0.01,1,2,0,5282,
9,8,2012,2,3,0.01,1,3,0,5283,
9,8,2012,3,4,0.01,1,4,0,5284,
9,8,2012,4,5,0.01,1,5,0,5285,
9,8,2012,5,6,0.01,1,6,0,5286,
9,8,2012,6,7,0.01,1,7,0,5287,
9,8,2012,7,8,0.01,1,8,0,5288,
9,8,2012,8,9,0.01,1,9,0,5289,
9,8,2012,9,10,0.26,34,10,0,5290,
9,8,2012,10,11,2.06,272,11,0,5291,
9,8,2012,11,12,2.67,353,12,0,5292,
9,8,2012,12,13,2.11,278,13,0,5293,
9,8,2012,13,14,0.74,97,14,0,5294,
9,8,2012,14,15,1.62,214,15,0,5295,
9,8,2012,15,16,1.71,225,16,0,5296,
9,8,2012,16,17,0.64,84,17,0,5297,
9,8,2012,17,18,0.04,6,18,0,5298,
9,8,2012,18,19,0.12,16,19,0,5299,
9,8,2012,19,20,0.01,1,20,0,5300,
9,8,2012,20,21,0.01,1,21,0,5301,
9,8,2012,21,22,0.01,1,22,0,5302,
9,8,2012,22,23,0.01,1,23,0,5303,
9,8,2012,23,24,0.01,1,24,0,5304,
10,8,2012,0,1,0.01,1,1,0,5305,
10,8,2012,1,2,0.01,1,2,0,5306,
10,8,2012,2,3,0.01,1,3,0,5307,
10,8,2012,3,4,0.01,1,4,0,5308,
10,8,2012,4,5,0.01,1,5,0,5309,
10,8,2012,5,6,0.01,1,6,0,5310,
10,8,2012,6,7,0.01,1,7,0,5311,
10,8,2012,7,8,0.01,1,8,0,5312,
10,8,2012,8,9,0.01,1,9,0,5313,
10,8,2012,9,10,0.01,1,10,0,5314,
10,8,2012,10,11,0.01,1,11,0,5315,
10,8,2012,11,12,0.01,1,12,0,5316,
10,8,2012,12,13,0.01,1,13,0,5317,
10,8,2012,13,14,0.01,1,14,0,5318,
10,8,2012,14,15,0.01,1,15,0,5319,
10,8,2012,15,16,0.01,1,16,0,5320,
10,8,2012,16,17,0.01,1,17,0,5321,
10,8,2012,17,18,0.01,1,18,0,5322,
10,8,2012,18,19,0.01,1,19,0,5323,
10,8,2012,19,20,0.01,1,20,0,5324,
10,8,2012,20,21,0.01,1,21,0,5325,
10,8,2012,21,22,0.01,1,22,0,5326,
10,8,2012,22,23,0.01,1,23,0,5327,
10,8,2012,23,24,0.01,1,24,0,5328,
11,8,2012,0,1,0.01,1,1,0,5329,
11,8,2012,1,2,0.01,1,2,0,5330,
11,8,2012,2,3,0.01,1,3,0,5331,
11,8,2012,3,4,0.01,1,4,0,5332,
11,8,2012,4,5,0.01,1,5,0,5333,
11,8,2012,5,6,0.01,1,6,0,5334,
11,8,2012,6,7,0.01,1,7,0,5335,
11,8,2012,7,8,0.01,1,8,0,5336,
11,8,2012,8,9,0.01,1,9,0,5337,
11,8,2012,9,10,0.01,1,10,0,5338,
11,8,2012,10,11,0.01,1,11,0,5339,
11,8,2012,11,12,0.01,1,12,0,5340,
11,8,2012,12,13,0.01,1,13,0,5341,
11,8,2012,13,14,0.01,1,14,0,5342,
11,8,2012,14,15,0.01,1,15,0,5343,
11,8,2012,15,16,0.01,1,16,0,5344,
11,8,2012,16,17,0.01,1,17,0,5345,
11,8,2012,17,18,0.01,1,18,0,5346,
11,8,2012,18,19,0.01,1,19,0,5347,
11,8,2012,19,20,0.01,1,20,0,5348,
11,8,2012,20,21,0.01,1,21,0,5349,
11,8,2012,21,22,0.01,1,22,0,5350,
11,8,2012,22,23,0.01,1,23,0,5351,
11,8,2012,23,24,0.01,1,24,0,5352,
12,8,2012,0,1,0.01,1,1,0,5353,
12,8,2012,1,2,0.01,1,2,0,5354,
12,8,2012,2,3,0.01,1,3,0,5355,
12,8,2012,3,4,0.01,1,4,0,5356,
12,8,2012,4,5,0.01,1,5,0,5357,
12,8,2012,5,6,0.01,1,6,0,5358,
12,8,2012,6,7,0.01,1,7,0,5359,
12,8,2012,7,8,0.01,1,8,0,5360,
12,8,2012,8,9,0.01,1,9,0,5361,
12,8,2012,9,10,0.01,1,10,0,5362,
12,8,2012,10,11,0.01,1,11,0,5363,
12,8,2012,11,12,0.01,1,12,0,5364,
12,8,2012,12,13,0.01,1,13,0,5365,
12,8,2012,13,14,0.01,1,14,0,5366,
12,8,2012,14,15,0.01,1,15,0,5367,
12,8,2012,15,16,0.01,1,16,0,5368,
12,8,2012,16,17,0.01,1,17,0,5369,
12,8,2012,17,18,0.01,1,18,0,5370,
12,8,2012,18,19,0.01,1,19,0,5371,
12,8,2012,19,20,0.01,1,20,0,5372,
12,8,2012,20,21,0.01,1,21,0,5373,
12,8,2012,21,22,0.01,1,22,0,5374,
12,8,2012,22,23,0.01,1,23,0,5375,
12,8,2012,23,24,0.01,1,24,0,5376,
13,8,2012,0,1,0.01,1,1,0,5377,
13,8,2012,1,2,0.01,1,2,0,5378,
13,8,2012,2,3,0.01,1,3,0,5379,
13,8,2012,3,4,0.01,1,4,0,5380,
13,8,2012,4,5,0.01,1,5,0,5381,
13,8,2012,5,6,0.01,1,6,0,5382,
13,8,2012,6,7,0.01,1,7,0,5383,
13,8,2012,7,8,0.01,1,8,0,5384,
13,8,2012,8,9,0.01,1,9,0,5385,
13,8,2012,9,10,0.01,1,10,0,5386,
13,8,2012,10,11,0.8,105,11,0,5387,
13,8,2012,11,12,2.71,358,12,0,5388,
13,8,2012,12,13,3.88,512,13,0,5389,
13,8,2012,13,14,4.12,544,14,0,5390,
13,8,2012,14,15,3.94,520,15,0,5391,
13,8,2012,15,16,3.28,433,16,0,5392,
13,8,2012,16,17,2.25,297,17,0,5393,
13,8,2012,17,18,0.97,128,18,0,5394,
13,8,2012,18,19,0.21,27,19,0,5395,
13,8,2012,19,20,0.02,2,20,0,5396,
13,8,2012,20,21,0.01,1,21,0,5397,
13,8,2012,21,22,0.01,1,22,0,5398,
13,8,2012,22,23,0.01,1,23,0,5399,
13,8,2012,23,24,0.01,1,24,0,5400,
14,8,2012,0,1,0.01,1,1,0,5401,
14,8,2012,1,2,0.01,1,2,0,5402,
14,8,2012,2,3,0.01,1,3,0,5403,
14,8,2012,3,4,0.01,1,4,0,5404,
14,8,2012,4,5,0.01,1,5,0,5405,
14,8,2012,5,6,0.01,1,6,0,5406,
14,8,2012,6,7,0.01,1,7,0,5407,
14,8,2012,7,8,0.01,1,8,0,5408,
14,8,2012,8,9,0.01,1,9,0,5409,
14,8,2012,9,10,0.25,33,10,0,5410,
14,8,2012,10,11,1.84,243,11,0,5411,
14,8,2012,11,12,2.26,298,12,0,5412,
