utc_timestamp,cet_cest_timestamp,DE_50hertz_wind_generation_actual,DE_50hertz_wind_generation_forecast,DE_amprion_wind_generation_actual,DE_amprion_wind_generation_forecast,DE_amprion_wind_onshore_generation_actual,DE_tennet_wind_generation_actual,DE_tennet_wind_generation_forecast,DE_tennet_wind_offshore_generation_actual,DE_tennet_wind_onshore_generation_actual,DE_transnetbw_wind_generation_actual,DE_transnetbw_wind_generation_forecast,DE_transnetbw_wind_onshore_generation_actual,DK_2_wind_generation_actual
2012-02-20T04:00:00Z,2012-02-20T05:00:00+0100,3936,3375,271,179,271,1935,1969,26,1909,3,1,3,328.7
2012-02-20T05:00:00Z,2012-02-20T06:00:00+0100,3349,3110,250,157,250,1746,1862,30,1716,2,0,2,281.7
2012-02-20T06:00:00Z,2012-02-20T07:00:00+0100,3023,2851,222,146,222,1649,1748,34,1615,2,0,2,260.4
2012-02-20T07:00:00Z,2012-02-20T08:00:00+0100,2686,2541,258,125,258,1586,1687,64,1522,2,0,2,258.1
2012-02-20T08:00:00Z,2012-02-20T09:00:00+0100,2188,2144,147,166,147,1436,1722,86,1351,1,0,1,250.1
2012-02-20T09:00:00Z,2012-02-20T10:00:00+0100,1900,1809,87,175,87,1347,1964,88,1258,1,0,1,380.2
2012-02-20T10:00:00Z,2012-02-20T11:00:00+0100,1660,1568,97,238,97,1612,2396,89,1524,2,2,2,450.5
2012-02-20T11:00:00Z,2012-02-20T12:00:00+0100,1712,1370,178,285,178,2042,2754,99,1942,2,3,2,467.3
2012-02-20T12:00:00Z,2012-02-20T13:00:00+0100,1670,1205,285,315,285,2651,3010,100,2551,3,3,3,450.5
2012-02-20T13:00:00Z,2012-02-20T14:00:00+0100,1674,1082,354,367,354,3319,3174,104,3215,4,3,4,366.9
2012-02-20T14:00:00Z,2012-02-20T15:00:00+0100,1636,989,476,434,476,3442,3246,105,3336,3,2,3,434.5
2012-02-20T15:00:00Z,2012-02-20T16:00:00+0100,1556,965,654,474,654,3530,3414,105,3424,2,3,2,544.4
2012-02-20T16:00:00Z,2012-02-20T17:00:00+0100,1604,1065,638,518,638,3460,3528,105,3356,3,4,3,619.3
2012-02-20T17:00:00Z,2012-02-20T18:00:00+0100,2164,1277,740,576,740,3858,3926,105,3754,4,8,4,695.4
2012-02-20T18:00:00Z,2012-02-20T19:00:00+0100,2782,1606,976,684,976,4411,4410,105,4306,8,9,8,780.1
2012-02-20T19:00:00Z,2012-02-20T20:00:00+0100,3203,2035,1222,813,1222,5076,4840,105,4970,7,9,7,827.9
2012-02-20T20:00:00Z,2012-02-20T21:00:00+0100,3524,2518,1319,914,1319,5435,5300,105,5330,7,9,7,849.6
2012-02-20T21:00:00Z,2012-02-20T22:00:00+0100,3766,3027,1299,970,1299,5841,5652,105,5736,10,10,10,872.3
2012-02-20T22:00:00Z,2012-02-20T23:00:00+0100,4034,3526,1350,1026,1350,6123,5822,105,6018,9,10,9,878.4
2012-02-20T23:00:00Z,2012-02-21T00:00:00+0100,4570,4804,1416,1053,1416,6438,6018,105,6334,9,10,9,863.6
2012-02-21T00:00:00Z,2012-02-21T01:00:00+0100,5050,5112,1420,1108,1420,6606,6204,105,6502,8,9,8,835.6
2012-02-21T01:00:00Z,2012-02-21T02:00:00+0100,5433,5433,1371,1100,1371,6645,6386,104,6541,10,7,10,849.8
2012-02-21T02:00:00Z,2012-02-21T03:00:00+0100,5932,5774,1375,1126,1375,6658,6502,105,6553,9,5,9,848.8
2012-02-21T03:00:00Z,2012-02-21T04:00:00+0100,6143,6074,1412,1149,1412,6528,6556,105,6423,6,4,6,844.4
2012-02-21T04:00:00Z,2012-02-21T05:00:00+0100,6554,6307,1421,1201,1421,6624,6550,105,6518,5,4,5,828.7
2012-02-21T05:00:00Z,2012-02-21T06:00:00+0100,6776,6505,1468,1242,1468,6745,6475,102,6643,5,3,5,821.4
2012-02-21T06:00:00Z,2012-02-21T07:00:00+0100,7070,6673,1454,1289,1454,6528,6368,98,6430,5,2,5,804.6
2012-02-21T07:00:00Z,2012-02-21T08:00:00+0100,6552,6817,1453,1326,1453,6155,6126,97,6058,5,1,5,776.4
2012-02-21T08:00:00Z,2012-02-21T09:00:00+0100,6472,6943,1321,1323,1321,5818,5753,98,5720,4,1,4,748.7
2012-02-21T09:00:00Z,2012-02-21T10:00:00+0100,6974,6999,1117,1311,1117,5638,5638,104,5534,2,1,2,727.3
2012-02-21T10:00:00Z,2012-02-21T11:00:00+0100,7055,6950,1037,1290,1037,5217,5396,104,5113,3,1,3,695.6
2012-02-21T11:00:00Z,2012-02-21T12:00:00+0100,6757,6837,999,1232,999,4893,5052,103,4790,2,2,2,642.1
2012-02-21T12:00:00Z,2012-02-21T13:00:00+0100,6448,6592,895,1206,895,4611,4650,101,4510,1,2,1,611.7
2012-02-21T13:00:00Z,2012-02-21T14:00:00+0100,5785,6208,856,1151,856,4351,4220,98,4254,1,2,1,556.5
2012-02-21T14:00:00Z,2012-02-21T15:00:00+0100,5356,5773,812,1136,812,4086,3888,87,3998,1,2,1,543.8
2012-02-21T15:00:00Z,2012-02-21T16:00:00+0100,5237,5330,836,985,836,3800,3663,84,3716,1,3,1,532.6
2012-02-21T16:00:00Z,2012-02-21T17:00:00+0100,4902,4911,818,860,818,3714,3797,104,3610,2,4,2,521.3
2012-02-21T17:00:00Z,2012-02-21T18:00:00+0100,4653,4544,868,779,868,3583,3737,104,3478,3,4,3,492.6
2012-02-21T18:00:00Z,2012-02-21T19:00:00+0100,4385,4267,1026,802,1026,3729,3643,105,3624,3,4,3,483.2
2012-02-21T19:00:00Z,2012-02-21T20:00:00+0100,4280,4069,1028,871,1028,3751,3574,105,3646,4,4,4,481.7
2012-02-21T20:00:00Z,2012-02-21T21:00:00+0100,4084,3889,1062,909,1062,3770,3539,105,3665,5,3,5,515.9
2012-02-21T21:00:00Z,2012-02-21T22:00:00+0100,4130,3742,1009,917,1009,3680,3518,105,3576,4,3,4,493.1
2012-02-21T22:00:00Z,2012-02-21T23:00:00+0100,4092,3654,962,947,962,3685,3522,105,3580,4,3,4,434.5
2012-02-21T23:00:00Z,2012-02-22T00:00:00+0100,4057,3476,980,671,980,3822,3548,105,3717,3,1,3,428.7
2012-02-22T00:00:00Z,2012-02-22T01:00:00+0100,3721,3434,952,678,952,3984,3565,105,3879,2,1,2,347.6
2012-02-22T01:00:00Z,2012-02-22T02:00:00+0100,3648,3431,802,679,802,4043,3581,105,3938,2,1,2,476.3
2012-02-22T02:00:00Z,2012-02-22T03:00:00+0100,3741,3451,733,687,733,4184,3617,105,4079,2,2,2,605.7
2012-02-22T03:00:00Z,2012-02-22T04:00:00+0100,3712,3456,742,714,742,4123,3705,105,4018,2,2,2,627.5
2012-02-22T04:00:00Z,2012-02-22T05:00:00+0100,3941,3445,908,766,908,4027,3999,105,3922,3,2,3,660.4
2012-02-22T05:00:00Z,2012-02-22T06:00:00+0100,3902,3450,924,829,924,4041,4150,105,3936,7,2,7,684
2012-02-22T06:00:00Z,2012-02-22T07:00:00+0100,4108,3493,930,855,930,4228,4269,105,4123,10,2,10,701.3
2012-02-22T07:00:00Z,2012-02-22T08:00:00+0100,3578,3554,994,907,994,4354,4418,105,4249,10,2,10,724.9
2012-02-22T08:00:00Z,2012-02-22T09:00:00+0100,3207,3592,892,947,892,4444,4626,105,4338,5,1,5,734
2012-02-22T09:00:00Z,2012-02-22T10:00:00+0100,2946,3690,844,961,844,4670,4851,105,4565,4,1,4,742.4
2012-02-22T10:00:00Z,2012-02-22T11:00:00+0100,3028,3916,872,1023,872,4775,5214,104,4670,2,0,2,746.4
2012-02-22T11:00:00Z,2012-02-22T12:00:00+0100,3468,4185,1208,1073,1208,5070,5469,105,4965,2,0,2,764.9
2012-02-22T12:00:00Z,2012-02-22T13:00:00+0100,3806,4406,1508,1156,1508,5455,5708,105,5350,1,0,1,777.8
2012-02-22T13:00:00Z,2012-02-22T14:00:00+0100,3760,4533,1602,1169,1602,5933,5862,104,5830,0,0,0,782.7
2012-02-22T14:00:00Z,2012-02-22T15:00:00+0100,3641,4552,1705,1220,1705,6054,5930,103,5951,0,0,0,816.5
2012-02-22T15:00:00Z,2012-02-22T16:00:00+0100,3699,4569,1729,1238,1729,6138,6171,100,6038,0,0,0,837.2
2012-02-22T16:00:00Z,2012-02-22T17:00:00+0100,4132,4725,1859,1343,1859,6379,6462,96,6283,0,2,0,852.5
2012-02-22T17:00:00Z,2012-02-22T18:00:00+0100,4748,5064,2135,1522,2135,6872,6773,99,6772,1,4,1,874.8
2012-02-22T18:00:00Z,2012-02-22T19:00:00+0100,5534,5580,2427,1668,2427,7534,7292,96,7438,4,12,4,886
2012-02-22T19:00:00Z,2012-02-22T20:00:00+0100,6699,6195,2652,1919,2652,7995,7775,97,7898,13,18,13,889.1
2012-02-22T20:00:00Z,2012-02-22T21:00:00+0100,7720,6764,2816,2132,2816,8414,8112,104,8310,24,26,24,890.5
2012-02-22T21:00:00Z,2012-02-22T22:00:00+0100,8254,7322,2645,2402,2645,8410,8354,105,8306,30,34,30,893.3
2012-02-22T22:00:00Z,2012-02-22T23:00:00+0100,8389,7858,2720,2593,2720,8490,8344,105,8386,57,39,57,887.5
2012-02-22T23:00:00Z,2012-02-23T00:00:00+0100,8892,8832,2696,2658,2696,8210,8370,105,8104,56,50,56,878.7
2012-02-23T00:00:00Z,2012-02-23T01:00:00+0100,8574,9169,2886,2642,2886,8240,8324,105,8135,69,58,69,869.2
2012-02-23T01:00:00Z,2012-02-23T02:00:00+0100,8380,9392,2542,2610,2542,8272,8178,105,8166,73,67,73,856.4
2012-02-23T02:00:00Z,2012-02-23T03:00:00+0100,8681,9510,2390,2453,2390,7989,7874,105,7884,66,72,66,828
2012-02-23T03:00:00Z,2012-02-23T04:00:00+0100,8972,9474,2295,2288,2295,7514,7309,105,7409,67,74,67,801.2
2012-02-23T04:00:00Z,2012-02-23T05:00:00+0100,8997,9325,2008,2060,2008,7121,6491,105,7016,68,72,68,785.1
2012-02-23T05:00:00Z,2012-02-23T06:00:00+0100,9094,9143,1772,1922,1772,6686,5655,90,6596,62,73,62,770
2012-02-23T06:00:00Z,2012-02-23T07:00:00+0100,8963,8928,1512,1832,1512,5842,4998,84,5759,67,72,67,781.8
2012-02-23T07:00:00Z,2012-02-23T08:00:00+0100,8831,8649,1360,1769,1360,5210,4542,82,5128,80,66,80,792.6
2012-02-23T08:00:00Z,2012-02-23T09:00:00+0100,8615,8365,1182,1697,1182,4856,4236,68,4787,70,64,70,787.6
2012-02-23T09:00:00Z,2012-02-23T10:00:00+0100,8089,8100,1230,1648,1230,4724,4081,68,4657,78,61,78,774.5
2012-02-23T10:00:00Z,2012-02-23T11:00:00+0100,7641,7813,1127,1564,1127,4440,4504,63,4377,49,60,49,782.9
2012-02-23T11:00:00Z,2012-02-23T12:00:00+0100,7434,7476,1125,1506,1125,4314,4592,62,4252,52,54,52,779.4
2012-02-23T12:00:00Z,2012-02-23T13:00:00+0100,6991,7094,1227,1512,1227,4090,4458,75,4015,50,47,50,766.1
2012-02-23T13:00:00Z,2012-02-23T14:00:00+0100,6543,6650,1180,1531,1180,3965,4202,98,3866,48,42,48,727.6
2012-02-23T14:00:00Z,2012-02-23T15:00:00+0100,6064,6189,1122,1538,1122,3861,3994,100,3761,30,38,30,715.4
2012-02-23T15:00:00Z,2012-02-23T16:00:00+0100,5554,5774,1064,1494,1064,3888,4003,100,3788,32,39,32,645.1
2012-02-23T16:00:00Z,2012-02-23T17:00:00+0100,4899,5440,949,1440,949,4111,4152,100,4011,38,39,38,562.9
2012-02-23T17:00:00Z,2012-02-23T18:00:00+0100,4940,5218,1340,1383,1340,4830,4390,103,4728,45,39,45,513.5
2012-02-23T18:00:00Z,2012-02-23T19:00:00+0100,5006,5188,1542,1350,1542,5631,4706,102,5529,43,40,43,544.4
2012-02-23T19:00:00Z,2012-02-23T20:00:00+0100,5590,5404,1637,1398,1637,6139,5062,102,6036,34,41,34,564.5
2012-02-23T20:00:00Z,2012-02-23T21:00:00+0100,5926,5760,1668,1381,1668,6575,5386,106,6470,41,40,41,677.2
2012-02-23T21:00:00Z,2012-02-23T22:00:00+0100,6421,6202,1707,1411,1707,6960,5607,102,6857,40,42,40,718.8
2012-02-23T22:00:00Z,2012-02-23T23:00:00+0100,7124,6664,1736,1385,1736,6906,6078,102,6804,36,44,36,742.9
2012-02-23T23:00:00Z,2012-02-24T00:00:00+0100,7616,7324,1674,1216,1674,6858,6105,102,6756,33,34,33,757.9
2012-02-24T00:00:00Z,2012-02-24T01:00:00+0100,8070,7558,1687,1227,1687,7019,6108,97,6922,46,33,46,770.3
2012-02-24T01:00:00Z,2012-02-24T02:00:00+0100,8220,7741,1494,1290,1494,6993,6113,96,6897,40,32,40,735.2
2012-02-24T02:00:00Z,2012-02-24T03:00:00+0100,8240,7873,1696,1307,1696,6881,6084,97,6784,43,33,43,678.4
2012-02-24T03:00:00Z,2012-02-24T04:00:00+0100,8468,7922,1642,1283,1642,6482,5949,97,6385,34,34,34,652.1
2012-02-24T04:00:00Z,2012-02-24T05:00:00+0100,8210,7902,1662,1240,1662,6329,6015,97,6232,49,33,49,668.7
2012-02-24T05:00:00Z,2012-02-24T06:00:00+0100,8002,7860,1544,1181,1544,6091,5862,97,5994,45,36,45,655.8
2012-02-24T06:00:00Z,2012-02-24T07:00:00+0100,7914,7822,1467,1264,1467,5970,5784,98,5872,39,36,39,659.8
2012-02-24T07:00:00Z,2012-02-24T08:00:00+0100,7662,7794,1474,1346,1474,6040,5894,103,5937,46,34,46,661.8
2012-02-24T08:00:00Z,2012-02-24T09:00:00+0100,7629,7807,1436,1443,1436,6266,6094,100,6165,47,33,47,681.6
2012-02-24T09:00:00Z,2012-02-24T10:00:00+0100,7889,7858,1326,1465,1326,6375,6260,102,6273,40,33,40,711
2012-02-24T10:00:00Z,2012-02-24T11:00:00+0100,8162,7955,1286,1461,1286,6690,6498,103,6586,44,30,44,716.9
2012-02-24T11:00:00Z,2012-02-24T12:00:00+0100,8306,8067,1250,1474,1250,6729,6545,101,6628,40,28,40,726
2012-02-24T12:00:00Z,2012-02-24T13:00:00+0100,7972,8156,1344,1438,1344,6985,6542,102,6884,28,28,28,731
2012-02-24T13:00:00Z,2012-02-24T14:00:00+0100,8026,8199,1446,1333,1446,7023,6544,99,6924,28,28,28,753.4
2012-02-24T14:00:00Z,2012-02-24T15:00:00+0100,7776,8201,1741,1229,1741,7205,6551,103,7102,26,30,26,796.6
2012-02-24T15:00:00Z,2012-02-24T16:00:00+0100,7965,8072,1646,1048,1646,7202,6424,104,7098,34,33,34,786.3
2012-02-24T16:00:00Z,2012-02-24T17:00:00+0100,7908,7813,1696,992,1696,6959,6225,108,6851,28,36,28,774
2012-02-24T17:00:00Z,2012-02-24T18:00:00+0100,8002,7530,1532,919,1532,6943,6022,106,6837,36,37,36,746.5
2012-02-24T18:00:00Z,2012-02-24T19:00:00+0100,8179,7287,1235,818,1235,6696,5869,106,6590,24,38,24,761.6
2012-02-24T19:00:00Z,2012-02-24T20:00:00+0100,8211,7022,1110,793,1110,6439,5794,106,6332,58,39,58,753.8
2012-02-24T20:00:00Z,2012-02-24T21:00:00+0100,8351,6767,921,763,921,6156,5732,104,6052,59,36,59,772.2
2012-02-24T21:00:00Z,2012-02-24T22:00:00+0100,8337,6551,748,702,748,5908,5535,100,5808,55,32,55,832.7
2012-02-24T22:00:00Z,2012-02-24T23:00:00+0100,7984,6389,784,695,784,5414,5128,98,5316,48,30,48,859.4
2012-02-24T23:00:00Z,2012-02-25T00:00:00+0100,7916,7137,750,599,750,4672,4713,98,4574,56,36,56,870
2012-02-25T00:00:00Z,2012-02-25T01:00:00+0100,7860,6993,597,561,597,4580,4460,98,4482,54,29,54,865.7
2012-02-25T01:00:00Z,2012-02-25T02:00:00+0100,7503,6992,514,504,514,4599,4432,96,4504,25,22,25,871.8
2012-02-25T02:00:00Z,2012-02-25T03:00:00+0100,7534,7023,659,512,659,4455,4569,92,4363,23,17,23,870.8
2012-02-25T03:00:00Z,2012-02-25T04:00:00+0100,7381,7020,633,494,633,4478,4703,88,4389,17,11,17,848.8
2012-02-25T04:00:00Z,2012-02-25T05:00:00+0100,7246,6949,571,526,571,4533,4788,92,4440,16,7,16,828.8
2012-02-25T05:00:00Z,2012-02-25T06:00:00+0100,7140,6900,585,540,585,4340,4856,97,4243,10,7,10,821.8
2012-02-25T06:00:00Z,2012-02-25T07:00:00+0100,6890,7003,572,569,572,4500,4968,94,4406,14,6,14,830.1
2012-02-25T07:00:00Z,2012-02-25T08:00:00+0100,6834,7239,488,602,488,4346,5058,98,4248,13,4,13,839.9
2012-02-25T08:00:00Z,2012-02-25T09:00:00+0100,7117,7499,464,673,464,4421,5231,98,4323,11,6,11,811.2
2012-02-25T09:00:00Z,2012-02-25T10:00:00+0100,7182,7820,579,706,579,4695,5584,98,4597,6,8,6,857.3
2012-02-25T10:00:00Z,2012-02-25T11:00:00+0100,7458,8202,696,773,696,5203,6000,95,5108,5,10,5,898.1
2012-02-25T11:00:00Z,2012-02-25T12:00:00+0100,8435,8527,862,837,862,5811,6427,90,5720,12,13,12,892
2012-02-25T12:00:00Z,2012-02-25T13:00:00+0100,8855,8631,754,782,754,5914,6511,88,5825,22,14,22,882.9
2012-02-25T13:00:00Z,2012-02-25T14:00:00+0100,8844,8470,658,723,658,5835,6277,90,5745,23,16,23,868.1
2012-02-25T14:00:00Z,2012-02-25T15:00:00+0100,8353,8195,636,667,636,5694,5883,78,5616,22,18,22,836.5
2012-02-25T15:00:00Z,2012-02-25T16:00:00+0100,7905,7830,632,655,632,5450,5314,91,5359,24,18,24,794.3
2012-02-25T16:00:00Z,2012-02-25T17:00:00+0100,7542,7410,682,589,682,5016,4780,96,4919,32,19,32,734.7
2012-02-25T17:00:00Z,2012-02-25T18:00:00+0100,7128,6954,847,528,847,4818,4627,91,4727,31,20,31,677.3
2012-02-25T18:00:00Z,2012-02-25T19:00:00+0100,6955,6534,794,480,794,4376,4523,64,4312,39,24,39,619.9
2012-02-25T19:00:00Z,2012-02-25T20:00:00+0100,7278,6149,900,473,900,4250,4340,82,4168,37,26,37,579.3
2012-02-25T20:00:00Z,2012-02-25T21:00:00+0100,6796,5741,794,486,794,3888,4082,85,3802,30,26,30,472
2012-02-25T21:00:00Z,2012-02-25T22:00:00+0100,5950,5349,755,495,755,3700,3363,89,3611,24,24,24,369.1
2012-02-25T22:00:00Z,2012-02-25T23:00:00+0100,5204,5030,690,514,690,3296,3119,90,3206,30,21,30,359
2012-02-25T23:00:00Z,2012-02-26T00:00:00+0100,4648,5219,571,522,571,3384,2890,78,3306,26,25,26,390.4
2012-02-26T00:00:00Z,2012-02-26T01:00:00+0100,4336,4788,546,512,546,3038,2684,64,2974,22,22,22,362.1
2012-02-26T01:00:00Z,2012-02-26T02:00:00+0100,4101,4413,503,489,503,2927,2514,74,2853,22,19,22,240.8
2012-02-26T02:00:00Z,2012-02-26T03:00:00+0100,4203,4080,520,470,520,2751,2379,60,2690,20,16,20,184.5
2012-02-26T03:00:00Z,2012-02-26T04:00:00+0100,3984,3771,586,449,586,2538,2318,58,2479,23,13,23,148.3
2012-02-26T04:00:00Z,2012-02-26T05:00:00+0100,3677,3495,462,423,462,2252,2138,47,2205,16,12,16,131.4
2012-02-26T05:00:00Z,2012-02-26T06:00:00+0100,3602,3263,408,405,408,2072,1984,39,2034,27,12,27,107.5
2012-02-26T06:00:00Z,2012-02-26T07:00:00+0100,3420,3084,321,375,321,1844,1876,24,1820,22,13,22,96.4
2012-02-26T07:00:00Z,2012-02-26T08:00:00+0100,2911,2934,280,371,280,1524,1772,15,1509,18,16,18,83.9
2012-02-26T08:00:00Z,2012-02-26T09:00:00+0100,2513,2809,330,337,330,1278,1672,12,1267,18,18,18,73.5
2012-02-26T09:00:00Z,2012-02-26T10:00:00+0100,2278,2679,303,321,303,1095,1513,8,1086,14,18,14,63.6
2012-02-26T10:00:00Z,2012-02-26T11:00:00+0100,2306,2501,299,320,299,861,1168,4,858,17,17,17,66.3
2012-02-26T11:00:00Z,2012-02-26T12:00:00+0100,2068,2275,240,311,240,682,1045,2,680,16,18,16,93.3
2012-02-26T12:00:00Z,2012-02-26T13:00:00+0100,2148,2061,268,333,268,652,926,0,652,21,20,21,133.1
2012-02-26T13:00:00Z,2012-02-26T14:00:00+0100,2190,1907,275,362,275,597,833,0,596,20,22,20,173.1
2012-02-26T14:00:00Z,2012-02-26T15:00:00+0100,2152,1724,311,375,311,660,751,0,659,20,23,20,178.8
2012-02-26T15:00:00Z,2012-02-26T16:00:00+0100,1998,1523,365,334,365,665,696,1,664,30,22,30,143.8
2012-02-26T16:00:00Z,2012-02-26T17:00:00+0100,1566,1326,296,311,296,613,516,1,612,14,17,14,122
2012-02-26T17:00:00Z,2012-02-26T18:00:00+0100,1616,1199,342,240,342,532,482,1,531,12,15,12,101.2
2012-02-26T18:00:00Z,2012-02-26T19:00:00+0100,1530,1126,325,191,325,464,432,1,463,18,12,18,71.4
2012-02-26T19:00:00Z,2012-02-26T20:00:00+0100,1491,1029,275,178,275,403,353,4,399,25,10,25,51
2012-02-26T20:00:00Z,2012-02-26T21:00:00+0100,1438,906,263,167,263,367,285,3,364,20,6,20,24.3
2012-02-26T21:00:00Z,2012-02-26T22:00:00+0100,1144,779,192,201,192,311,238,9,302,16,6,16,10.9
2012-02-26T22:00:00Z,2012-02-26T23:00:00+0100,922,672,113,211,113,236,278,6,230,9,6,9,8.4
2012-02-26T23:00:00Z,2012-02-27T00:00:00+0100,700,1004,102,36,102,212,282,14,197,6,5,6,11.7
2012-02-27T00:00:00Z,2012-02-27T01:00:00+0100,559,861,101,49,101,264,327,22,243,13,4,13,8
2012-02-27T01:00:00Z,2012-02-27T02:00:00+0100,492,771,104,95,104,455,455,31,424,11,3,11,27.2
2012-02-27T02:00:00Z,2012-02-27T03:00:00+0100,425,737,141,154,141,554,645,42,512,9,4,9,67.1
2012-02-27T03:00:00Z,2012-02-27T04:00:00+0100,386,757,182,189,182,610,808,49,561,7,4,7,97.1
2012-02-27T04:00:00Z,2012-02-27T05:00:00+0100,459,800,293,272,293,647,968,64,583,3,4,3,104.5
2012-02-27T05:00:00Z,2012-02-27T06:00:00+0100,662,830,323,354,323,718,1187,74,645,2,5,2,67.8
2012-02-27T06:00:00Z,2012-02-27T07:00:00+0100,878,819,356,433,356,871,1433,77,794,1,6,1,73.8
2012-02-27T07:00:00Z,2012-02-27T08:00:00+0100,774,763,459,486,459,1058,1736,78,980,2,4,2,56.5
2012-02-27T08:00:00Z,2012-02-27T09:00:00+0100,541,659,445,553,445,1409,2057,82,1327,2,4,2,78.5
2012-02-27T09:00:00Z,2012-02-27T10:00:00+0100,432,581,458,602,458,1802,2326,90,1712,2,5,2,149
2012-02-27T10:00:00Z,2012-02-27T11:00:00+0100,641,609,504,672,504,2042,2528,92,1950,2,6,2,155.2
2012-02-27T11:00:00Z,2012-02-27T12:00:00+0100,942,695,511,758,511,2191,2924,92,2099,2,7,2,168
2012-02-27T12:00:00Z,2012-02-27T13:00:00+0100,1082,799,594,868,594,2313,3121,85,2228,2,8,2,177.4
2012-02-27T13:00:00Z,2012-02-27T14:00:00+0100,1091,920,614,941,614,2432,3144,78,2354,4,10,4,204.6
2012-02-27T14:00:00Z,2012-02-27T15:00:00+0100,1045,1065,844,945,844,2420,3122,80,2340,6,10,6,221.3
2012-02-27T15:00:00Z,2012-02-27T16:00:00+0100,1052,1211,744,934,744,2446,3025,71,2375,4,12,4,279.2
2012-02-27T16:00:00Z,2012-02-27T17:00:00+0100,1300,1355,698,912,698,2449,2735,76,2373,5,12,5,302.5
2012-02-27T17:00:00Z,2012-02-27T18:00:00+0100,1942,1515,740,811,740,2662,2654,86,2575,6,10,6,262.6
2012-02-27T18:00:00Z,2012-02-27T19:00:00+0100,2298,1690,643,799,643,2802,2582,86,2716,9,14,9,231.7
2012-02-27T19:00:00Z,2012-02-27T20:00:00+0100,2475,1843,723,741,723,2832,2474,92,2740,10,16,10,215.9
2012-02-27T20:00:00Z,2012-02-27T21:00:00+0100,2695,1939,728,667,728,2785,2368,93,2692,15,20,15,256
2012-02-27T21:00:00Z,2012-02-27T22:00:00+0100,2764,1986,674,602,674,2825,2303,95,2730,14,22,14,282.7
2012-02-27T22:00:00Z,2012-02-27T23:00:00+0100,2756,1982,644,542,644,2769,2564,96,2674,19,22,19,387.8
2012-02-27T23:00:00Z,2012-02-28T00:00:00+0100,2712,1985,644,716,644,2866,2592,87,2779,16,16,16,427.7
2012-02-28T00:00:00Z,2012-02-28T01:00:00+0100,2631,1911,656,727,656,3071,2671,81,2990,17,17,17,416.5
2012-02-28T01:00:00Z,2012-02-28T02:00:00+0100,2664,1908,634,694,634,3192,2763,90,3102,22,17,22,447.5
2012-02-28T02:00:00Z,2012-02-28T03:00:00+0100,2806,1945,588,705,588,3121,2876,99,3022,29,17,29,441.9
2012-02-28T03:00:00Z,2012-02-28T04:00:00+0100,2934,1991,622,713,622,3006,3200,97,2909,32,16,32,398.5
2012-02-28T04:00:00Z,2012-02-28T05:00:00+0100,2901,2043,713,746,713,3030,3293,92,2938,29,13,29,505.7
2012-02-28T05:00:00Z,2012-02-28T06:00:00+0100,3294,2120,623,785,623,3187,3403,85,3102,34,13,34,619.8
2012-02-28T06:00:00Z,2012-02-28T07:00:00+0100,3839,2269,640,834,640,3336,3482,86,3250,29,12,29,666.1
2012-02-28T07:00:00Z,2012-02-28T08:00:00+0100,4517,2515,730,887,730,3477,3583,64,3413,24,11,24,713.3
2012-02-28T08:00:00Z,2012-02-28T09:00:00+0100,4834,2824,706,953,706,3517,3753,57,3460,26,12,26,743.5
2012-02-28T09:00:00Z,2012-02-28T10:00:00+0100,5186,3221,636,995,636,3718,3867,64,3654,30,12,30,763.6
2012-02-28T10:00:00Z,2012-02-28T11:00:00+0100,5905,3739,637,985,637,3908,3973,82,3826,28,15,28,784.2
2012-02-28T11:00:00Z,2012-02-28T12:00:00+0100,6762,4300,650,986,650,4047,4090,73,3974,27,16,27,781.7
2012-02-28T12:00:00Z,2012-02-28T13:00:00+0100,7310,4832,716,978,716,3961,4150,66,3895,28,18,28,779.9
2012-02-28T13:00:00Z,2012-02-28T14:00:00+0100,7693,5311,767,949,767,3794,4249,63,3732,33,20,33,772.6
2012-02-28T14:00:00Z,2012-02-28T15:00:00+0100,8048,5659,704,909,704,3650,4268,70,3580,29,21,29,774.6
2012-02-28T15:00:00Z,2012-02-28T16:00:00+0100,7950,5875,644,843,644,3633,4138,70,3563,14,22,14,762.5
2012-02-28T16:00:00Z,2012-02-28T17:00:00+0100,7544,6000,652,824,652,3682,3678,71,3610,21,25,21,735.2
2012-02-28T17:00:00Z,2012-02-28T18:00:00+0100,7676,6033,634,761,634,3610,3495,67,3543,32,25,32,697.3
2012-02-28T18:00:00Z,2012-02-28T19:00:00+0100,7718,5955,648,728,648,3544,3359,52,3492,34,26,34,691.8
2012-02-28T19:00:00Z,2012-02-28T20:00:00+0100,7523,5780,662,678,662,3405,3252,46,3359,34,27,34,663.4
2012-02-28T20:00:00Z,2012-02-28T21:00:00+0100,7063,5588,599,650,599,3122,3169,59,3064,27,26,27,602.6
2012-02-28T21:00:00Z,2012-02-28T22:00:00+0100,6637,5394,593,586,593,2915,3052,58,2857,27,24,27,458.9
2012-02-28T22:00:00Z,2012-02-28T23:00:00+0100,6154,5146,592,538,592,2529,3036,40,2488,27,20,27,284.4
2012-02-28T23:00:00Z,2012-02-29T00:00:00+0100,5349,5485,582,420,582,2236,2810,26,2210,31,26,31,214.7
2012-02-29T00:00:00Z,2012-02-29T01:00:00+0100,4927,5044,469,395,469,2114,2541,33,2082,26,24,26,197.5
