utc_timestamp,cet_cest_timestamp,DE_50hertz_solar_generation_forecast,DE_amprion_solar_generation_forecast,DE_transnetbw_solar_generation_forecast
2012-05-28T13:00:00Z,2012-05-28T15:00:00+0200,2821,3840,2138
2012-05-28T14:00:00Z,2012-05-28T16:00:00+0200,2273,3139,1702
2012-05-28T15:00:00Z,2012-05-28T17:00:00+0200,1640,2388,1201
2012-05-28T16:00:00Z,2012-05-28T18:00:00+0200,989,1614,711
2012-05-28T17:00:00Z,2012-05-28T19:00:00+0200,444,904,314
2012-05-28T18:00:00Z,2012-05-28T20:00:00+0200,117,274,66
2012-05-28T19:00:00Z,2012-05-28T21:00:00+0200,5,30,4
2012-05-28T20:00:00Z,2012-05-28T22:00:00+0200,0,0,0
2012-05-28T21:00:00Z,2012-05-28T23:00:00+0200,0,0,0
2012-05-28T22:00:00Z,2012-05-29T00:00:00+0200,0,0,0
2012-05-28T23:00:00Z,2012-05-29T01:00:00+0200,0,0,0
2012-05-29T00:00:00Z,2012-05-29T02:00:00+0200,0,0,0
2012-05-29T01:00:00Z,2012-05-29T03:00:00+0200,0,0,0
2012-05-29T02:00:00Z,2012-05-29T04:00:00+0200,5,0,0
2012-05-29T03:00:00Z,2012-05-29T05:00:00+0200,97,13,32
2012-05-29T04:00:00Z,2012-05-29T06:00:00+0200,410,226,240
2012-05-29T05:00:00Z,2012-05-29T07:00:00+0200,983,936,692
2012-05-29T06:00:00Z,2012-05-29T08:00:00+0200,1855,1705,1330
2012-05-29T07:00:00Z,2012-05-29T09:00:00+0200,2729,2530,2024
2012-05-29T08:00:00Z,2012-05-29T10:00:00+0200,3383,3360,2640
2012-05-29T09:00:00Z,2012-05-29T11:00:00+0200,3805,3874,3086
2012-05-29T10:00:00Z,2012-05-29T12:00:00+0200,3954,4266,3288
2012-05-29T11:00:00Z,2012-05-29T13:00:00+0200,3876,4261,3174
2012-05-29T12:00:00Z,2012-05-29T14:00:00+0200,3605,3986,2863
2012-05-29T13:00:00Z,2012-05-29T15:00:00+0200,3165,3658,2424
2012-05-29T14:00:00Z,2012-05-29T16:00:00+0200,2542,3137,1919
2012-05-29T15:00:00Z,2012-05-29T17:00:00+0200,1798,2482,1343
2012-05-29T16:00:00Z,2012-05-29T18:00:00+0200,997,1700,782
2012-05-29T17:00:00Z,2012-05-29T19:00:00+0200,396,955,335
2012-05-29T18:00:00Z,2012-05-29T20:00:00+0200,113,290,69
2012-05-29T19:00:00Z,2012-05-29T21:00:00+0200,7,32,4
2012-05-29T20:00:00Z,2012-05-29T22:00:00+0200,0,0,0
2012-05-29T21:00:00Z,2012-05-29T23:00:00+0200,0,0,0
2012-05-29T22:00:00Z,2012-05-30T00:00:00+0200,0,0,0
2012-05-29T23:00:00Z,2012-05-30T01:00:00+0200,0,0,0
2012-05-30T00:00:00Z,2012-05-30T02:00:00+0200,0,0,0
2012-05-30T01:00:00Z,2012-05-30T03:00:00+0200,0,0,0
2012-05-30T02:00:00Z,2012-05-30T04:00:00+0200,5,0,0
2012-05-30T03:00:00Z,2012-05-30T05:00:00+0200,100,11,36
2012-05-30T04:00:00Z,2012-05-30T06:00:00+0200,410,195,269
2012-05-30T05:00:00Z,2012-05-30T07:00:00+0200,960,909,754
2012-05-30T06:00:00Z,2012-05-30T08:00:00+0200,1690,1712,1419
2012-05-30T07:00:00Z,2012-05-30T09:00:00+0200,2413,2586,2080
2012-05-30T08:00:00Z,2012-05-30T10:00:00+0200,2946,3350,2539
2012-05-30T09:00:00Z,2012-05-30T11:00:00+0200,3279,3694,2782
2012-05-30T10:00:00Z,2012-05-30T12:00:00+0200,3377,3992,2865
2012-05-30T11:00:00Z,2012-05-30T13:00:00+0200,3193,4125,2867
2012-05-30T12:00:00Z,2012-05-30T14:00:00+0200,2861,3943,2715
2012-05-30T13:00:00Z,2012-05-30T15:00:00+0200,2435,3585,2382
2012-05-30T14:00:00Z,2012-05-30T16:00:00+0200,1974,2828,1875
2012-05-30T15:00:00Z,2012-05-30T17:00:00+0200,1457,1906,1293
2012-05-30T16:00:00Z,2012-05-30T18:00:00+0200,895,1162,748
2012-05-30T17:00:00Z,2012-05-30T19:00:00+0200,411,612,329
2012-05-30T18:00:00Z,2012-05-30T20:00:00+0200,120,154,74
2012-05-30T19:00:00Z,2012-05-30T21:00:00+0200,7,16,5
2012-05-30T20:00:00Z,2012-05-30T22:00:00+0200,0,0,0
2012-05-30T21:00:00Z,2012-05-30T23:00:00+0200,0,0,0
2012-05-30T22:00:00Z,2012-05-31T00:00:00+0200,0,0,0
2012-05-30T23:00:00Z,2012-05-31T01:00:00+0200,0,0,0
2012-05-31T00:00:00Z,2012-05-31T02:00:00+0200,0,0,0
2012-05-31T01:00:00Z,2012-05-31T03:00:00+0200,0,0,0
2012-05-31T02:00:00Z,2012-05-31T04:00:00+0200,4,0,0
2012-05-31T03:00:00Z,2012-05-31T05:00:00+0200,80,7,36
2012-05-31T04:00:00Z,2012-05-31T06:00:00+0200,329,129,260
2012-05-31T05:00:00Z,2012-05-31T07:00:00+0200,727,648,718
2012-05-31T06:00:00Z,2012-05-31T08:00:00+0200,1194,1143,1336
2012-05-31T07:00:00Z,2012-05-31T09:00:00+0200,1652,1612,1934
2012-05-31T08:00:00Z,2012-05-31T10:00:00+0200,2071,2014,2302
2012-05-31T09:00:00Z,2012-05-31T11:00:00+0200,2417,2274,2450
2012-05-31T10:00:00Z,2012-05-31T12:00:00+0200,2634,2483,2474
2012-05-31T11:00:00Z,2012-05-31T13:00:00+0200,2678,2521,2505
2012-05-31T12:00:00Z,2012-05-31T14:00:00+0200,2586,2342,2414
2012-05-31T13:00:00Z,2012-05-31T15:00:00+0200,2332,2105,2159
2012-05-31T14:00:00Z,2012-05-31T16:00:00+0200,1884,1593,1748
2012-05-31T15:00:00Z,2012-05-31T17:00:00+0200,1343,1103,1246
2012-05-31T16:00:00Z,2012-05-31T18:00:00+0200,812,629,737
2012-05-31T17:00:00Z,2012-05-31T19:00:00+0200,387,312,318
2012-05-31T18:00:00Z,2012-05-31T20:00:00+0200,117,57,78
2012-05-31T19:00:00Z,2012-05-31T21:00:00+0200,8,1,10
2012-05-31T20:00:00Z,2012-05-31T22:00:00+0200,0,0,0
2012-05-31T21:00:00Z,2012-05-31T23:00:00+0200,0,0,0
2012-05-31T22:00:00Z,2012-06-01T00:00:00+0200,0,0,0
2012-05-31T23:00:00Z,2012-06-01T01:00:00+0200,0,0,0
2012-06-01T00:00:00Z,2012-06-01T02:00:00+0200,0,0,0
2012-06-01T01:00:00Z,2012-06-01T03:00:00+0200,0,0,0
2012-06-01T02:00:00Z,2012-06-01T04:00:00+0200,4,0,1
2012-06-01T03:00:00Z,2012-06-01T05:00:00+0200,63,2,14
2012-06-01T04:00:00Z,2012-06-01T06:00:00+0200,224,38,81
2012-06-01T05:00:00Z,2012-06-01T07:00:00+0200,494,252,256
2012-06-01T06:00:00Z,2012-06-01T08:00:00+0200,845,509,542
2012-06-01T07:00:00Z,2012-06-01T09:00:00+0200,1243,800,924
2012-06-01T08:00:00Z,2012-06-01T10:00:00+0200,1683,1174,1348
2012-06-01T09:00:00Z,2012-06-01T11:00:00+0200,2079,1688,1747
2012-06-01T10:00:00Z,2012-06-01T12:00:00+0200,2390,1910,2026
2012-06-01T11:00:00Z,2012-06-01T13:00:00+0200,2595,2122,2084
2012-06-01T12:00:00Z,2012-06-01T14:00:00+0200,2675,2345,1974
2012-06-01T13:00:00Z,2012-06-01T15:00:00+0200,2594,2501,1714
2012-06-01T14:00:00Z,2012-06-01T16:00:00+0200,2212,2271,1324
2012-06-01T15:00:00Z,2012-06-01T17:00:00+0200,1654,1826,908
2012-06-01T16:00:00Z,2012-06-01T18:00:00+0200,1027,1290,540
2012-06-01T17:00:00Z,2012-06-01T19:00:00+0200,455,748,255
2012-06-01T18:00:00Z,2012-06-01T20:00:00+0200,132,233,76
2012-06-01T19:00:00Z,2012-06-01T21:00:00+0200,9,30,12
2012-06-01T20:00:00Z,2012-06-01T22:00:00+0200,0,0,1
2012-06-01T21:00:00Z,2012-06-01T23:00:00+0200,0,0,0
2012-06-01T22:00:00Z,2012-06-02T00:00:00+0200,0,0,0
2012-06-01T23:00:00Z,2012-06-02T01:00:00+0200,0,0,0
2012-06-02T00:00:00Z,2012-06-02T02:00:00+0200,0,0,0
2012-06-02T01:00:00Z,2012-06-02T03:00:00+0200,0,0,0
2012-06-02T02:00:00Z,2012-06-02T04:00:00+0200,8,0,1
2012-06-02T03:00:00Z,2012-06-02T05:00:00+0200,117,10,29
2012-06-02T04:00:00Z,2012-06-02T06:00:00+0200,442,173,185
2012-06-02T05:00:00Z,2012-06-02T07:00:00+0200,1018,832,512
2012-06-02T06:00:00Z,2012-06-02T08:00:00+0200,1834,1681,977
2012-06-02T07:00:00Z,2012-06-02T09:00:00+0200,2591,2695,1489
2012-06-02T08:00:00Z,2012-06-02T10:00:00+0200,3154,3677,1885
2012-06-02T09:00:00Z,2012-06-02T11:00:00+0200,3508,4487,2132
2012-06-02T10:00:00Z,2012-06-02T12:00:00+0200,3652,4931,2268
2012-06-02T11:00:00Z,2012-06-02T13:00:00+0200,3642,5138,2359
2012-06-02T12:00:00Z,2012-06-02T14:00:00+0200,3475,4960,2318
2012-06-02T13:00:00Z,2012-06-02T15:00:00+0200,3119,4603,2123
2012-06-02T14:00:00Z,2012-06-02T16:00:00+0200,2526,3882,1789
2012-06-02T15:00:00Z,2012-06-02T17:00:00+0200,1821,2922,1337
2012-06-02T16:00:00Z,2012-06-02T18:00:00+0200,1074,1870,838
2012-06-02T17:00:00Z,2012-06-02T19:00:00+0200,466,974,390
2012-06-02T18:00:00Z,2012-06-02T20:00:00+0200,138,251,98
2012-06-02T19:00:00Z,2012-06-02T21:00:00+0200,10,27,6
2012-06-02T20:00:00Z,2012-06-02T22:00:00+0200,0,0,0
2012-06-02T21:00:00Z,2012-06-02T23:00:00+0200,0,0,0
2012-06-02T22:00:00Z,2012-06-03T00:00:00+0200,0,0,0
2012-06-02T23:00:00Z,2012-06-03T01:00:00+0200,0,0,0
2012-06-03T00:00:00Z,2012-06-03T02:00:00+0200,0,0,0
2012-06-03T01:00:00Z,2012-06-03T03:00:00+0200,0,0,0
2012-06-03T02:00:00Z,2012-06-03T04:00:00+0200,4,0,2
2012-06-03T03:00:00Z,2012-06-03T05:00:00+0200,73,1,24
2012-06-03T04:00:00Z,2012-06-03T06:00:00+0200,284,26,124
2012-06-03T05:00:00Z,2012-06-03T07:00:00+0200,576,174,338
2012-06-03T06:00:00Z,2012-06-03T08:00:00+0200,922,330,656
2012-06-03T07:00:00Z,2012-06-03T09:00:00+0200,1272,493,1048
2012-06-03T08:00:00Z,2012-06-03T10:00:00+0200,1600,591,1438
2012-06-03T09:00:00Z,2012-06-03T11:00:00+0200,1863,688,1763
2012-06-03T10:00:00Z,2012-06-03T12:00:00+0200,1991,724,1947
2012-06-03T11:00:00Z,2012-06-03T13:00:00+0200,1820,804,1914
2012-06-03T12:00:00Z,2012-06-03T14:00:00+0200,1523,956,1726
2012-06-03T13:00:00Z,2012-06-03T15:00:00+0200,1191,789,1390
2012-06-03T14:00:00Z,2012-06-03T16:00:00+0200,860,750,924
2012-06-03T15:00:00Z,2012-06-03T17:00:00+0200,557,572,514
2012-06-03T16:00:00Z,2012-06-03T18:00:00+0200,302,358,237
2012-06-03T17:00:00Z,2012-06-03T19:00:00+0200,144,157,88
2012-06-03T18:00:00Z,2012-06-03T20:00:00+0200,50,22,19
2012-06-03T19:00:00Z,2012-06-03T21:00:00+0200,5,1,2
2012-06-03T20:00:00Z,2012-06-03T22:00:00+0200,0,0,0
2012-06-03T21:00:00Z,2012-06-03T23:00:00+0200,0,0,0
2012-06-03T22:00:00Z,2012-06-04T00:00:00+0200,0,0,0
2012-06-03T23:00:00Z,2012-06-04T01:00:00+0200,0,0,0
2012-06-04T00:00:00Z,2012-06-04T02:00:00+0200,0,0,0
2012-06-04T01:00:00Z,2012-06-04T03:00:00+0200,0,0,0
2012-06-04T02:00:00Z,2012-06-04T04:00:00+0200,3,0,2
2012-06-04T03:00:00Z,2012-06-04T05:00:00+0200,55,2,22
2012-06-04T04:00:00Z,2012-06-04T06:00:00+0200,203,48,126
2012-06-04T05:00:00Z,2012-06-04T07:00:00+0200,482,273,391
2012-06-04T06:00:00Z,2012-06-04T08:00:00+0200,881,602,862
2012-06-04T07:00:00Z,2012-06-04T09:00:00+0200,1331,979,1480
2012-06-04T08:00:00Z,2012-06-04T10:00:00+0200,1740,1502,2012
2012-06-04T09:00:00Z,2012-06-04T11:00:00+0200,2081,1833,2408
2012-06-04T10:00:00Z,2012-06-04T12:00:00+0200,2285,1934,2657
2012-06-04T11:00:00Z,2012-06-04T13:00:00+0200,2238,2030,2755
2012-06-04T12:00:00Z,2012-06-04T14:00:00+0200,2060,2100,2683
2012-06-04T13:00:00Z,2012-06-04T15:00:00+0200,1802,2022,2401
2012-06-04T14:00:00Z,2012-06-04T16:00:00+0200,1462,1564,1878
2012-06-04T15:00:00Z,2012-06-04T17:00:00+0200,1077,1188,1277
2012-06-04T16:00:00Z,2012-06-04T18:00:00+0200,679,676,729
2012-06-04T17:00:00Z,2012-06-04T19:00:00+0200,350,330,316
2012-06-04T18:00:00Z,2012-06-04T20:00:00+0200,115,59,76
2012-06-04T19:00:00Z,2012-06-04T21:00:00+0200,10,3,9
2012-06-04T20:00:00Z,2012-06-04T22:00:00+0200,0,0,0
2012-06-04T21:00:00Z,2012-06-04T23:00:00+0200,0,0,0
2012-06-04T22:00:00Z,2012-06-05T00:00:00+0200,0,0,0
2012-06-04T23:00:00Z,2012-06-05T01:00:00+0200,0,0,0
2012-06-05T00:00:00Z,2012-06-05T02:00:00+0200,0,0,0
2012-06-05T01:00:00Z,2012-06-05T03:00:00+0200,0,0,0
2012-06-05T02:00:00Z,2012-06-05T04:00:00+0200,4,0,2
2012-06-05T03:00:00Z,2012-06-05T05:00:00+0200,56,12,29
2012-06-05T04:00:00Z,2012-06-05T06:00:00+0200,205,204,168
2012-06-05T05:00:00Z,2012-06-05T07:00:00+0200,480,926,470
2012-06-05T06:00:00Z,2012-06-05T08:00:00+0200,869,1755,909
2012-06-05T07:00:00Z,2012-06-05T09:00:00+0200,1309,2714,1442
2012-06-05T08:00:00Z,2012-06-05T10:00:00+0200,1777,3518,1992
2012-06-05T09:00:00Z,2012-06-05T11:00:00+0200,2199,4072,2462
2012-06-05T10:00:00Z,2012-06-05T12:00:00+0200,2541,4474,2824
2012-06-05T11:00:00Z,2012-06-05T13:00:00+0200,2759,4902,3108
2012-06-05T12:00:00Z,2012-06-05T14:00:00+0200,2830,4864,3228
2012-06-05T13:00:00Z,2012-06-05T15:00:00+0200,2689,4609,3087
2012-06-05T14:00:00Z,2012-06-05T16:00:00+0200,2228,3935,2594
2012-06-05T15:00:00Z,2012-06-05T17:00:00+0200,1638,2964,1899
2012-06-05T16:00:00Z,2012-06-05T18:00:00+0200,996,1896,1141
2012-06-05T17:00:00Z,2012-06-05T19:00:00+0200,460,971,499
2012-06-05T18:00:00Z,2012-06-05T20:00:00+0200,144,244,127
2012-06-05T19:00:00Z,2012-06-05T21:00:00+0200,13,26,8
2012-06-05T20:00:00Z,2012-06-05T22:00:00+0200,0,0,0
2012-06-05T21:00:00Z,2012-06-05T23:00:00+0200,0,0,0
2012-06-05T22:00:00Z,2012-06-06T00:00:00+0200,0,0,0
2012-06-05T23:00:00Z,2012-06-06T01:00:00+0200,0,0,0
2012-06-06T00:00:00Z,2012-06-06T02:00:00+0200,0,0,0
2012-06-06T01:00:00Z,2012-06-06T03:00:00+0200,0,0,0
2012-06-06T02:00:00Z,2012-06-06T04:00:00+0200,5,0,2
2012-06-06T03:00:00Z,2012-06-06T05:00:00+0200,92,0,23
2012-06-06T04:00:00Z,2012-06-06T06:00:00+0200,333,33,134
2012-06-06T05:00:00Z,2012-06-06T07:00:00+0200,680,350,429
2012-06-06T06:00:00Z,2012-06-06T08:00:00+0200,1080,614,951
2012-06-06T07:00:00Z,2012-06-06T09:00:00+0200,1435,818,1590
2012-06-06T08:00:00Z,2012-06-06T10:00:00+0200,1719,933,1964
2012-06-06T09:00:00Z,2012-06-06T11:00:00+0200,1909,1046,2111
2012-06-06T10:00:00Z,2012-06-06T12:00:00+0200,1977,1263,2146
2012-06-06T11:00:00Z,2012-06-06T13:00:00+0200,1838,1585,2172
2012-06-06T12:00:00Z,2012-06-06T14:00:00+0200,1595,1983,2094
2012-06-06T13:00:00Z,2012-06-06T15:00:00+0200,1323,2130,1892
2012-06-06T14:00:00Z,2012-06-06T16:00:00+0200,1052,1975,1574
2012-06-06T15:00:00Z,2012-06-06T17:00:00+0200,768,1544,1162
2012-06-06T16:00:00Z,2012-06-06T18:00:00+0200,501,996,722
2012-06-06T17:00:00Z,2012-06-06T19:00:00+0200,276,502,338
2012-06-06T18:00:00Z,2012-06-06T20:00:00+0200,102,84,86
2012-06-06T19:00:00Z,2012-06-06T21:00:00+0200,11,0,6
2012-06-06T20:00:00Z,2012-06-06T22:00:00+0200,0,0,0
2012-06-06T21:00:00Z,2012-06-06T23:00:00+0200,0,0,0
2012-06-06T22:00:00Z,2012-06-07T00:00:00+0200,0,0,0
2012-06-06T23:00:00Z,2012-06-07T01:00:00+0200,0,0,0
2012-06-07T00:00:00Z,2012-06-07T02:00:00+0200,0,0,0
2012-06-07T01:00:00Z,2012-06-07T03:00:00+0200,0,0,0
2012-06-07T02:00:00Z,2012-06-07T04:00:00+0200,7,0,0
2012-06-07T03:00:00Z,2012-06-07T05:00:00+0200,113,0,34
2012-06-07T04:00:00Z,2012-06-07T06:00:00+0200,433,24,247
2012-06-07T05:00:00Z,2012-06-07T07:00:00+0200,896,242,693
2012-06-07T06:00:00Z,2012-06-07T08:00:00+0200,1452,502,1346
2012-06-07T07:00:00Z,2012-06-07T09:00:00+0200,1965,709,2044
2012-06-07T08:00:00Z,2012-06-07T10:00:00+0200,2327,961,2545
2012-06-07T09:00:00Z,2012-06-07T11:00:00+0200,2506,1261,2817
2012-06-07T10:00:00Z,2012-06-07T12:00:00+0200,2495,1512,2828
2012-06-07T11:00:00Z,2012-06-07T13:00:00+0200,2333,1970,2510
2012-06-07T12:00:00Z,2012-06-07T14:00:00+0200,2072,2280,2035
2012-06-07T13:00:00Z,2012-06-07T15:00:00+0200,1756,2156,1536
2012-06-07T14:00:00Z,2012-06-07T16:00:00+0200,1464,1626,1130
2012-06-07T15:00:00Z,2012-06-07T17:00:00+0200,1139,1022,756
2012-06-07T16:00:00Z,2012-06-07T18:00:00+0200,738,572,435
2012-06-07T17:00:00Z,2012-06-07T19:00:00+0200,378,282,200
2012-06-07T18:00:00Z,2012-06-07T20:00:00+0200,129,43,60
2012-06-07T19:00:00Z,2012-06-07T21:00:00+0200,14,0,12
2012-06-07T20:00:00Z,2012-06-07T22:00:00+0200,0,0,1
2012-06-07T21:00:00Z,2012-06-07T23:00:00+0200,0,0,0
2012-06-07T22:00:00Z,2012-06-08T00:00:00+0200,0,0,0
2012-06-07T23:00:00Z,2012-06-08T01:00:00+0200,0,0,0
2012-06-08T00:00:00Z,2012-06-08T02:00:00+0200,0,0,0
2012-06-08T01:00:00Z,2012-06-08T03:00:00+0200,0,0,0
2012-06-08T02:00:00Z,2012-06-08T04:00:00+0200,5,0,2
2012-06-08T03:00:00Z,2012-06-08T05:00:00+0200,90,10,30
2012-06-08T04:00:00Z,2012-06-08T06:00:00+0200,346,134,161
2012-06-08T05:00:00Z,2012-06-08T07:00:00+0200,803,590,369
2012-06-08T06:00:00Z,2012-06-08T08:00:00+0200,1488,1128,566
2012-06-08T07:00:00Z,2012-06-08T09:00:00+0200,2226,1719,759
2012-06-08T08:00:00Z,2012-06-08T10:00:00+0200,2816,2359,1072
2012-06-08T09:00:00Z,2012-06-08T11:00:00+0200,3218,2845,1422
2012-06-08T10:00:00Z,2012-06-08T12:00:00+0200,3426,2914,1724
2012-06-08T11:00:00Z,2012-06-08T13:00:00+0200,3388,2978,1934
2012-06-08T12:00:00Z,2012-06-08T14:00:00+0200,3147,3220,2034
2012-06-08T13:00:00Z,2012-06-08T15:00:00+0200,2785,3127,1994
2012-06-08T14:00:00Z,2012-06-08T16:00:00+0200,2280,2524,1782
2012-06-08T15:00:00Z,2012-06-08T17:00:00+0200,1670,1880,1400
2012-06-08T16:00:00Z,2012-06-08T18:00:00+0200,1018,1266,904
2012-06-08T17:00:00Z,2012-06-08T19:00:00+0200,473,736,424
2012-06-08T18:00:00Z,2012-06-08T20:00:00+0200,150,232,114
2012-06-08T19:00:00Z,2012-06-08T21:00:00+0200,14,29,7
2012-06-08T20:00:00Z,2012-06-08T22:00:00+0200,0,0,0
2012-06-08T21:00:00Z,2012-06-08T23:00:00+0200,0,0,0
2012-06-08T22:00:00Z,2012-06-09T00:00:00+0200,0,0,0
2012-06-08T23:00:00Z,2012-06-09T01:00:00+0200,0,0,0
2012-06-09T00:00:00Z,2012-06-09T02:00:00+0200,0,0,0
2012-06-09T01:00:00Z,2012-06-09T03:00:00+0200,0,0,0
2012-06-09T02:00:00Z,2012-06-09T04:00:00+0200,8,0,2
2012-06-09T03:00:00Z,2012-06-09T05:00:00+0200,119,20,41
2012-06-09T04:00:00Z,2012-06-09T06:00:00+0200,466,215,248
2012-06-09T05:00:00Z,2012-06-09T07:00:00+0200,1072,890,678
2012-06-09T06:00:00Z,2012-06-09T08:00:00+0200,1844,1655,1298
2012-06-09T07:00:00Z,2012-06-09T09:00:00+0200,2609,2483,1944
2012-06-09T08:00:00Z,2012-06-09T10:00:00+0200,3184,3283,2459
2012-06-09T09:00:00Z,2012-06-09T11:00:00+0200,3538,3753,2802
2012-06-09T10:00:00Z,2012-06-09T12:00:00+0200,3680,3945,2989
2012-06-09T11:00:00Z,2012-06-09T13:00:00+0200,3625,3853,3041
2012-06-09T12:00:00Z,2012-06-09T14:00:00+0200,3372,3504,2944
2012-06-09T13:00:00Z,2012-06-09T15:00:00+0200,2960,3242,2638
2012-06-09T14:00:00Z,2012-06-09T16:00:00+0200,2380,2668,2159
2012-06-09T15:00:00Z,2012-06-09T17:00:00+0200,1712,2082,1561
2012-06-09T16:00:00Z,2012-06-09T18:00:00+0200,1031,1435,934
2012-06-09T17:00:00Z,2012-06-09T19:00:00+0200,469,810,423
2012-06-09T18:00:00Z,2012-06-09T20:00:00+0200,149,238,115
2012-06-09T19:00:00Z,2012-06-09T21:00:00+0200,14,28,9
2012-06-09T20:00:00Z,2012-06-09T22:00:00+0200,0,0,0
2012-06-09T21:00:00Z,2012-06-09T23:00:00+0200,0,0,0
2012-06-09T22:00:00Z,2012-06-10T00:00:00+0200,0,0,0
2012-06-09T23:00:00Z,2012-06-10T01:00:00+0200,0,0,0
2012-06-10T00:00:00Z,2012-06-10T02:00:00+0200,0,0,0
2012-06-10T01:00:00Z,2012-06-10T03:00:00+0200,0,0,0
2012-06-10T02:00:00Z,2012-06-10T04:00:00+0200,8,0,2
2012-06-10T03:00:00Z,2012-06-10T05:00:00+0200,116,12,31
2012-06-10T04:00:00Z,2012-06-10T06:00:00+0200,452,145,168
2012-06-10T05:00:00Z,2012-06-10T07:00:00+0200,1011,684,435
2012-06-10T06:00:00Z,2012-06-10T08:00:00+0200,1789,1332,803
2012-06-10T07:00:00Z,2012-06-10T09:00:00+0200,2492,2093,1208
2012-06-10T08:00:00Z,2012-06-10T10:00:00+0200,2907,2873,1527
2012-06-10T09:00:00Z,2012-06-10T11:00:00+0200,3044,3359,1750
2012-06-10T10:00:00Z,2012-06-10T12:00:00+0200,3010,3580,1871
2012-06-10T11:00:00Z,2012-06-10T13:00:00+0200,2841,3600,1874
2012-06-10T12:00:00Z,2012-06-10T14:00:00+0200,2587,3427,1827
2012-06-10T13:00:00Z,2012-06-10T15:00:00+0200,2241,3111,1646
2012-06-10T14:00:00Z,2012-06-10T16:00:00+0200,1822,2566,1266
2012-06-10T15:00:00Z,2012-06-10T17:00:00+0200,1360,1845,875
2012-06-10T16:00:00Z,2012-06-10T18:00:00+0200,862,1178,534
2012-06-10T17:00:00Z,2012-06-10T19:00:00+0200,436,623,254
2012-06-10T18:00:00Z,2012-06-10T20:00:00+0200,151,160,68
2012-06-10T19:00:00Z,2012-06-10T21:00:00+0200,16,16,6
2012-06-10T20:00:00Z,2012-06-10T22:00:00+0200,0,0,0
2012-06-10T21:00:00Z,2012-06-10T23:00:00+0200,0,0,0
2012-06-10T22:00:00Z,2012-06-11T00:00:00+0200,0,0,0
2012-06-10T23:00:00Z,2012-06-11T01:00:00+0200,0,0,0
2012-06-11T00:00:00Z,2012-06-11T02:00:00+0200,0,0,0
2012-06-11T01:00:00Z,2012-06-11T03:00:00+0200,0,0,0
2012-06-11T02:00:00Z,2012-06-11T04:00:00+0200,9,0,2
2012-06-11T03:00:00Z,2012-06-11T05:00:00+0200,125,6,17
2012-06-11T04:00:00Z,2012-06-11T06:00:00+0200,492,34,84
2012-06-11T05:00:00Z,2012-06-11T07:00:00+0200,1078,236,262
2012-06-11T06:00:00Z,2012-06-11T08:00:00+0200,1830,448,540
2012-06-11T07:00:00Z,2012-06-11T09:00:00+0200,2521,698,928
2012-06-11T08:00:00Z,2012-06-11T10:00:00+0200,2896,945,1433
2012-06-11T09:00:00Z,2012-06-11T11:00:00+0200,2953,1069,1965
2012-06-11T10:00:00Z,2012-06-11T12:00:00+0200,2819,1103,2328
2012-06-11T11:00:00Z,2012-06-11T13:00:00+0200,2662,1196,2498
2012-06-11T12:00:00Z,2012-06-11T14:00:00+0200,2433,1392,2485
2012-06-11T13:00:00Z,2012-06-11T15:00:00+0200,2086,1396,2296
2012-06-11T14:00:00Z,2012-06-11T16:00:00+0200,1662,1336,1953
2012-06-11T15:00:00Z,2012-06-11T17:00:00+0200,1220,1096,1443
2012-06-11T16:00:00Z,2012-06-11T18:00:00+0200,779,741,860
2012-06-11T17:00:00Z,2012-06-11T19:00:00+0200,396,403,384
2012-06-11T18:00:00Z,2012-06-11T20:00:00+0200,140,89,106
2012-06-11T19:00:00Z,2012-06-11T21:00:00+0200,16,7,11
2012-06-11T20:00:00Z,2012-06-11T22:00:00+0200,0,0,0
2012-06-11T21:00:00Z,2012-06-11T23:00:00+0200,0,0,0
2012-06-11T22:00:00Z,2012-06-12T00:00:00+0200,0,0,0
2012-06-11T23:00:00Z,2012-06-12T01:00:00+0200,0,0,0
2012-06-12T00:00:00Z,2012-06-12T02:00:00+0200,0,0,0
2012-06-12T01:00:00Z,2012-06-12T03:00:00+0200,0,0,0
2012-06-12T02:00:00Z,2012-06-12T04:00:00+0200,7,0,2
2012-06-12T03:00:00Z,2012-06-12T05:00:00+0200,101,8,32
2012-06-12T04:00:00Z,2012-06-12T06:00:00+0200,370,134,176
2012-06-12T05:00:00Z,2012-06-12T07:00:00+0200,822,622,445
2012-06-12T06:00:00Z,2012-06-12T08:00:00+0200,1438,1175,777
2012-06-12T07:00:00Z,2012-06-12T09:00:00+0200,2048,1718,1124
2012-06-12T08:00:00Z,2012-06-12T10:00:00+0200,2507,2115,1460
2012-06-12T09:00:00Z,2012-06-12T11:00:00+0200,2823,2212,1735
2012-06-12T10:00:00Z,2012-06-12T12:00:00+0200,2948,2206,1899
2012-06-12T11:00:00Z,2012-06-12T13:00:00+0200,2972,2184,1904
2012-06-12T12:00:00Z,2012-06-12T14:00:00+0200,2853,2053,1780
2012-06-12T13:00:00Z,2012-06-12T15:00:00+0200,2574,1913,1548
2012-06-12T14:00:00Z,2012-06-12T16:00:00+0200,2103,1576,1236
2012-06-12T15:00:00Z,2012-06-12T17:00:00+0200,1534,1230,883
2012-06-12T16:00:00Z,2012-06-12T18:00:00+0200,957,794,542
